Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,vol_20d,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,volume_ratio,obv,obv_slope,rsi_norm,macd_hist_norm,atr_norm_norm,vol_20d_norm,obv_norm,price_vs_ema20_norm,ema20_vs_ema50_norm
2010-05-03,179.38674443535666,179.38674443535666,173.3550672896276,174.06248474121094,1013619,-0.0252293334955763,0,0.0144049628941566,normal,-0.0320911874281536,0.0400447003654127,-0.0021556879230901,-0.0061011414248892,61.05135699005705,0.7075479051523994,0.0237432689832953,0.1,-17179607,605311.8000000004,1.1115647690114119,0.5376561526117827,-0.5547860308008734,-1.6628763081683053,1.3695376879782117,0.3907001270003907,2.6842559315347434
2010-05-04,176.33367435728846,176.33367435728846,172.01468856244284,173.0199737548828,1444286,-0.0059892916493642,0,0.0144133600098545,normal,-0.0424482270107254,0.0199734784373326,-0.0073632885514751,-0.0063181938015184,60.40180902711506,0.3333017353709608,0.0249469221984093,0.1,-18623893,-191252.76969696936,1.0339631606027242,0.14445175160247714,-0.22454879807684733,-1.6325236793572875,1.1744476059869837,0.19702353577569073,2.504219408988706
2010-05-05,180.2058775187841,180.2058775187841,169.48288769902754,170.3392333984375,1614615,-0.0154938201542159,0,0.0148457173050636,normal,-0.0545567816748849,-0.0176076160069555,-0.0206216876451472,-0.0073448194897048,53.75002503167962,-0.0958245121644425,0.0285557834723001,0.1,-20238508,-877645.6909090905,0.5132789054609875,-0.32765470059910135,0.7253182231126631,-1.4379492811671921,0.9602197915261287,-0.26696330540852675,2.2491649934815157
2010-05-06,169.0360927061343,175.36563802772963,169.0360927061343,172.8710479736328,2426265,0.0148633672036857,0,0.0143256739274963,normal,-0.0146435230246755,-0.021908574127097,-0.0054903967435265,-0.0073979355324798,55.61609772077519,-0.2039815405339268,0.0294144510814013,0.1,-17812243,-1039485.1090909096,0.6306854703941562,-0.497049428953059,0.950041587684419,-1.619251408908671,1.239052652359113,0.207820781081433,2.118779976184819
2010-05-07,176.2592437729315,177.22729429156098,171.27007431537405,174.6954803466797,2899346,0.0105537184764747,0,0.0141708951137602,normal,-0.0216844826383999,-0.0188204961944813,0.0045265171971717,-0.0068301323413961,60.694970627209855,-0.1499700747643338,0.0305686944268686,0.1,-14912897,-879050.6545454549,1.0056110424601508,-0.5048788098921594,1.257903259727602,-1.646353372275607,1.5423045457233993,0.5348816381178249,2.0621760224136434
2010-05-10,191.37567209992045,191.37567209992045,174.2486664256085,176.4453887939453,1103808,0.010016907385314,0,0.0141034660609074,normal,0.0136899347167034,-0.0188405789723231,0.0131810461443484,-0.0057488417560394,60.08817292629378,-0.0015600395852124,0.035812205101468,0.1,-13809089,-514853.6545454548,0.9263073606389847,-0.38304777301889215,2.524514381461497,-1.610392008180327,1.6155642477249488,0.824193687734128,2.0597663331430445
2010-05-11,176.7432673952044,176.7432673952044,173.76465753044425,176.37094116210938,940517,-0.0004219301640286,0,0.0138960741301082,normal,0.0193675177177743,-0.0239028260816693,0.011524931799818,-0.0048117116791481,54.95060578102818,0.0818147035215265,0.0349377005973152,0.1,-14749606,16473.793939393472,0.4831785757295051,-0.3267012629085314,2.2533498186492906,-1.6259906762285672,1.4473334846624444,0.737024748126971,2.0435155572954673
2010-05-12,177.97195089088294,178.34427714797684,175.8124631447366,177.59962463378906,1439799,0.0069664734087366,0,0.0138243968363383,normal,0.042623129683629,-0.014259032771706,0.016773293168381,-0.0035856700705044,51.53135061391542,0.2030322541121418,0.033198538111782,0.1,-13309807,506068.3151515151,0.16960777809903646,-0.21372763328657515,1.8184459810823768,-1.590934934493122,1.5528330569788493,0.9114165857009255,2.057372523341133
2010-05-13,181.2111878410439,181.2111878410439,176.85496623304246,177.376220703125,3055333,-0.0012579076736491,0,0.0138046472140283,normal,0.0260608863213425,0.0110357401077769,0.0139979838587107,-0.0025789420179904,48.75347455380684,0.248482941739255,0.0331503947792296,0.1,-16365140,405183.4545454546,-0.09714318998153605,-0.18580111310114256,1.7925274322847284,-1.5370030385951359,1.1591825057369178,0.7760184805081252,2.0512549686416457
2010-05-14,180.7643885524504,180.7643885524504,173.76465982291478,174.17420959472656,1605986,-0.0180520877922957,0,0.014527990791376,normal,-0.0029838823014692,-0.0246036609959079,-0.0038982245855867,-0.002719195004013,40.00003235441457,0.0534077329590561,0.0357142656487212,0.1,-17971126,324986.8121212121,-0.9097684643776228,-0.4825563392333439,2.349956374780034,-1.2332948121083025,0.9441705627979424,0.04310298828918977,1.9504878771740033
2010-05-17,176.55710741427964,179.72188045179314,171.8657945214665,178.7538299560547,1367158,0.0262933322446767,0,0.0152556340041222,normal,0.0130830348012391,0.0269520754102681,0.0201267733296364,-0.0013660248432723,46.97672157818064,0.2142855309237666,0.0366292551451737,0.1,-16603968,273668.2848484839,-0.3171648266761854,-0.2721255510669191,2.451763173899301,-0.938888946005482,1.0678530989921982,0.9823323576332357,1.9878604705188438
2010-05-18,178.15810570002373,181.0994807212137,176.40816782840056,178.7538299560547,1430937,0.0,0,0.0150806679064181,normal,0.013510665522588,0.03313985129425,0.018175099098262,-0.0001863083076842,47.75415830226556,0.297085224850951,0.0370160803021817,0.1,-16603968,119086.5818181813,-0.26955030954027454,-0.15651113008324374,2.4093684636660133,-0.9692156981732951,1.0416947146065754,0.8826854423038171,2.0025996291142873
2010-05-19,183.1844488389524,183.1844488389524,172.90824577792748,173.7646026611328,1398580,-0.0279111630567492,0,0.0158227229470055,normal,-0.0215936378275802,0.0201091034305824,-0.0092768448630331,-0.0007530603964771,47.36219292126216,0.0075286314771843,0.0387217191628089,0.1,-18002548,-243906.2424242429,-0.3224465833784726,-0.5456300017276368,2.600252964502527,-0.6770152291241358,0.8671891513476203,-0.20512208747373936,1.865983804443027
2010-05-20,173.87634021529738,177.37620431972314,173.13168779467512,176.4453887939453,1826430,0.0154276883309798,0,0.0155974671584969,normal,-0.0052477829637469,0.0206763414823381,0.0054324508293175,-0.0003871352393119,46.61122132282318,-0.0107694548084522,0.0382238529571494,0.1,-16176118,-372627.1575757574,-0.390748221532772,-0.5498369664279068,2.342516725957839,-0.7324217633780503,1.0389550594885513,0.3764836184041989,1.8171864783588998
2010-05-21,177.30175583996115,177.30175583996115,170.6371072115784,171.79132080078125,2123795,-0.0263768184874422,0,0.0165575593933155,normal,-0.0136810656381899,-0.0166241252500362,-0.0191177050186163,-0.0015541858935268,46.39058408600732,-0.3261574570798177,0.0395225719980431,0.1,-18299913,-443733.52121212106,-0.3931688798329365,-0.962945403579169,2.425359028793725,-0.36177873837022134,0.7841608485856038,-0.5807572202311185,1.6438384601163178
2010-05-24,176.4081709127705,176.4081709127705,170.33925764442623,172.53598022460938,1414202,0.004334674303434,0,0.0163938819923448,normal,-0.0347844280202216,-0.0221564791013121,-0.013469169414365,-0.0023262624100272,49.22346844396482,-0.4659449527094821,0.0400764504628071,0.1,-16885711,-323059.6545454543,-0.10637969604830178,-1.1295500470173094,2.363781894440186,-0.39886491877497066,0.9143411151119669,-0.33948150847399433,1.5150179666213515
2010-05-25,171.94024800764754,172.46151381824473,168.4776186229365,171.67962646484375,1202978,-0.0049633343645238,0,0.0163287029405311,normal,-0.0395751156378024,-0.0265991362656144,-0.0166456571737543,-0.0032641742624214,52.28428719130762,-0.5894524995345511,0.0375034878883642,0.1,-18088689,-293411.51515151566,0.19496552076817988,-1.2702172586978289,1.8146320218356102,-0.4024108478479524,0.7604957172912126,-0.45553796341638736,1.381382519225193
2010-05-26,172.7593619473681,173.20615794567794,169.70628247140397,172.4242706298828,2730655,0.0043374055522631,0,0.0163977624608569,normal,-0.0077134929135357,-0.0291405683687555,-0.0112145830639227,-0.0038298297072487,49.189217927587855,-0.5927661913344247,0.0361693020026245,0.1,-15358034,21641.775757574786,-0.09715512347674984,-1.2319477204261478,1.5262603957113128,-0.3541499604185431,1.0240999134981748,-0.24988105282785347,1.2862715473854467
2010-05-27,172.75931506504827,174.88157843735246,171.64233673488633,173.50396728515625,1709736,0.0062618600695203,0,0.0154591756780228,normal,-0.0166704357019161,-0.0218307358371884,-0.004546746279711,-0.0039613324595532,47.77765065682637,-0.4978376929092332,0.0348252798265879,0.1,-13648298,251091.5212121207,-0.21998258330540857,-1.0583943665015512,1.2578600599773,-0.6834141356093832,1.1694062273068986,0.008000683144920188,1.2313715331341941
2010-05-28,178.5676136907077,178.5676136907077,173.0199566426653,175.99856567382812,888460,0.0143777599308261,0,0.0152626659873518,normal,0.0244904390596416,0.0104743181171684,0.0088273705235284,-0.0032603213758178,49.18913350844926,-0.2548788057064972,0.0296322180883342,0.1,-12759838,389005.5696969693,-0.08505716635376182,-0.6870052146908696,0.37140843682205954,-0.7414587979702851,1.2213635095774413,0.5273893259949537,1.2463721649717736
2010-05-31,176.4826178138388,178.49317701010528,175.17947612112056,176.6315460205078,1813271,0.0035965085525342,0,0.0141351508901362,normal,0.0237374592277319,-0.0118726627343795,0.0112560241586276,-0.0024360718825502,50.46353266223915,-0.0500968389867128,0.0296615359627294,0.1,-10946567,653802.0484848487,0.04947219803518126,-0.37688537014275897,0.3657938418414723,-1.1368464040661745,1.3634247711942875,0.6127263451420067,1.2700465364351883
2010-06-01,177.19000326648117,177.3761663317669,173.01995742157536,174.09970092773438,1042836,-0.0143340481913659,0,0.014466259480532,normal,0.0140964569455548,-0.0260365276059511,-0.0029317616283834,-0.0025221353448057,44.05056054747989,-0.0818360206044147,0.0308413905810996,0.1,-11989403,793142.0060606058,-0.5518058259016022,-0.40248696083880703,0.5516050530446831,-0.9836376358641933,1.2133515248299194,0.04921972082410399,1.219439535909522
2010-06-02,174.17419090767154,177.97192267288546,173.05721231349025,177.04110717773438,758161,0.0168949529167825,0,0.0144048437641608,normal,0.0267760248077941,0.0188559952166509,0.0125718897608875,-0.0016449847155108,49.47853448292237,0.0893183795503307,0.030554310330907,0.1,-11231242,824663.4121212114,0.002957625283497963,-0.13430678817366495,0.49067047419425197,-0.9778159416684341,1.2489299423520779,0.6743822439403827,1.2472767701064125
