Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,vol_20d,volume_ratio,obv,obv_slope,rsi_norm,macd_hist_norm,atr_norm_norm,vol_20d_norm,obv_norm,price_vs_ema20_norm,ema20_vs_ema50_norm
2010-05-18,68.52632372109245,69.31833755870178,67.66544025725963,68.2164077758789,1734936,0.00469138188507,0,normal,0.0224518895024894,-0.0053971287395242,0.0187066978633174,0.0297708024911853,54.79711196955622,-0.0629670333108678,0.0348940536869362,0.0261720948086464,0.1,62582780,741999.9272727275,-0.038129864781689636,-0.6046141880886358,1.0292853269877442,0.916245555429519,1.887359043859952,0.20094620042988856,2.013610311855093
2010-05-19,67.83763167347857,67.83763167347857,62.66372303466654,64.02391815185547,4938020,-0.0614586689729782,0,normal,-0.0533350149410014,-0.0819650269598983,-0.0398873227005298,0.026086415565613,44.70409999706662,-0.37559651846119,0.0421541340709755,0.0240992863474847,0.1,57644760,894112.5090909102,-0.6323906533398648,-1.4885730748691655,2.7657894459280623,0.6529267506089742,1.5195638821070905,-1.6546639108578043,1.666930755527998
2010-05-20,65.20333904572792,65.20333904572792,61.432663917787366,62.22467803955078,2860888,-0.0281026242104888,0,normal,-0.0934402320533208,-0.0962739963365243,-0.060888297193295,0.0212549794163632,37.27382392536186,-0.6792441572734758,0.0444304334970388,0.0242632196571268,0.1,54783872,697016.4606060601,-1.0626213458155023,-2.2369259832524606,3.0,0.7001777058749461,1.2982995568385034,-2.193331291046659,1.2661296293669002
2010-05-21,61.70813586785214,64.10139124322559,60.10689446140381,63.26633834838867,4330116,0.0167403085344337,0,normal,-0.0936110554273188,-0.0469456893963807,-0.0410421809722808,0.0178547031661417,41.61259817454815,-0.7784966749805471,0.0464008832640931,0.0243686955577324,0.1,59113988,434026.1090909085,-0.7995284614897475,-2.350448808689062,3.0,0.7364096364221298,1.4989851501348819,-1.528166879224304,0.9836593627735073
2010-05-24,63.26632688433055,64.56625879292861,61.59621088845389,63.8775520324707,2426668,0.009660961895981,0,normal,-0.0592112936554933,-0.0691255478195398,-0.0288385543710769,0.0153511911984594,39.09926546231756,-0.7701310561793225,0.0468521562910286,0.0243361820752151,0.1,61540656,443054.496969696,-0.9345460030054259,-2.189547173088103,3.0,0.7514333171633805,1.5753369861439777,-1.1321959861374788,0.7730326037984617
2010-05-25,64.0497342391753,65.22914571892504,60.48567434506767,61.12273025512695,2231980,-0.0431266022208145,0,normal,-0.1,-0.0838706833372193,-0.0644199644354412,0.0107501770653541,31.428572368119248,-0.907808248902642,0.0507847277331164,0.0259800726989354,0.1,59308676,110095.68484848647,-1.354408857708261,-2.372574585919388,3.0,1.00586316551741,1.3944535247229122,-2.069601582727953,0.41468285103651886
2010-05-26,62.41405729057031,64.22191274312476,61.31212739894417,63.10276412963867,2164260,0.0323943951169563,0,normal,-0.0143876546266967,-0.0669553037932173,-0.0309642102324803,0.0084048186750107,38.16440595330345,-0.8255684757815305,0.0498441050858637,0.0272295381220627,0.1,61472936,-12245.84242424275,-0.9552758893627494,-2.0531743906798856,2.9615569250942735,1.1973713596909183,1.46249669899614,-1.0814649149837259,0.22428148273745233
2010-05-27,64.73845524081597,64.73845524081597,62.1558041008898,63.73122024536133,1700172,0.0099592486064723,0,normal,0.0242113298658286,-0.0714912144684747,-0.0193227218825861,0.0068746859992301,44.09513904829349,-0.6941730512527389,0.0486578688232823,0.0273664035046333,0.1,63173108,59540.50909090899,-0.5907800459429282,-1.6686232667591798,2.563552918764489,1.2162276649808537,1.4971545690632093,-0.7338919500863468,0.09574555001150452
2010-05-28,64.04972382441977,65.34104890152501,63.70537047052505,64.92782592773438,2102408,0.0187758162760134,0,normal,0.0262617945454088,-0.0698076551867211,-0.0008231381807569,0.0065522451170125,41.37514111247948,-0.5010156431560338,0.0462079060701902,0.027164755548535,0.1,65275516,479535.1757575753,-0.7267261226317229,-1.1833910468168203,2.066569642128138,1.1817333862043853,1.5474546319318645,-0.2098774533352464,0.05770891935407648
2010-05-31,64.7212073705637,66.77872062060388,62.89613366932869,65.83174896240234,3761460,0.0139219667646663,0,normal,0.0305928588017629,-0.0304298776000027,0.0118262124161927,0.0070278479259435,47.827933099547046,-0.2968090576180627,0.0453025568089061,0.0272569016554909,0.1,69036976,959358.1818181816,-0.30966614361630174,-0.6973022339870143,1.841192709465076,1.1881064939882728,1.6745399099265679,0.1423777418101592,0.0795160702702688
