Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,vol_20d,market_regime
2010-01-04,49.54361138380023,49.93526135035303,49.02467901823402,49.6708984375,5360425,,0,,normal
2010-01-05,49.89608712022402,50.27794355241065,49.48485496801436,50.16044998168945,11181903,0.0098076501239101,0,,normal
2010-01-06,50.65980758121563,50.65980758121563,49.66110286271741,50.27794647216797,7819981,0.0023396738344221,0,,normal
2010-01-07,50.3268967266289,50.62063528005732,49.68067749470842,50.121280670166016,5179515,-0.003120859265921,0,,normal
2010-01-08,50.003778923860345,50.6206269922563,50.003778923860345,50.22897720336914,5069346,0.0021464135086959,0,,normal
2010-01-11,50.42480600601334,50.81645584333201,50.13107211903797,50.248565673828125,7478605,0.0003899074389406,0,,normal
2010-01-12,50.2779402577444,50.2779402577444,48.779885692501566,48.965919494628906,16111595,-0.0258574671211446,0,,normal
2010-01-13,48.76031225819527,49.29882684686604,48.36866232254362,48.750518798828125,12956554,-0.0044086961917693,0,,normal
2010-01-14,49.05403845648288,49.13237215496629,48.368654668563885,48.59385299682617,12799132,-0.0032187980542777,0,,normal
2010-01-15,48.96591848762852,49.582762008150766,48.38823483262309,49.49464416503906,8141766,0.0183674236744688,0,,normal
2010-01-18,49.504426824891816,49.79816534464191,48.956118955418205,49.06382369995117,5859587,-0.0087424899843715,0,,normal
2010-01-19,49.23028490322478,49.23028490322478,48.623230141304106,48.9365463256836,6538089,-0.0025974890869377,0,,normal
2010-01-20,48.95612722255502,49.24986579190824,48.22178545385725,48.38823699951172,10834451,-0.0112677389792668,0,,normal
2010-01-21,48.46655406490142,48.98549083458735,47.48743194862803,47.87908172607422,12186636,-0.0105780451316497,0,,normal
2010-01-22,47.58535251676024,49.68067760591166,47.2426606401167,48.779884338378906,48040439,0.0186393198455809,0,,normal
2010-01-25,48.95612932229869,50.1898257808735,48.47636158042103,49.954833984375,16412584,0.0238012551779669,0,,normal
2010-01-27,49.64151326159349,50.7283356752488,49.54359730676179,50.11149215698242,36918972,0.0031310892811666,0,,normal
2010-01-28,50.26815589059012,50.32690267728503,48.67218522731243,49.78838348388672,20358153,-0.0064686727124478,0,,normal
2010-01-29,49.64150915980098,50.27793488550992,48.77988048033532,48.985496520996094,16373877,-0.0162574285150043,0,,normal
2010-02-01,48.95613199414021,49.455486679774,48.11408538065018,48.27074813842773,13103879,-0.014698516342237,0,,normal
2010-02-02,48.965921734891054,48.965921734891054,47.5951494728646,47.85951232910156,11239764,-0.0085558556889968,0,0.0124056162883317,normal
2010-02-03,47.97699778784016,49.90587115574083,47.68325926181242,49.46526336669922,14423054,0.0330007801665819,0,0.0144663190161352,normal
2010-02-04,49.34778159557051,49.88630080358356,48.87780263457106,49.61214447021485,12582297,0.0029649788852221,0,0.0144739030042317,normal
2010-02-05,49.347774143904914,49.60234352138409,48.36865184423035,48.63301467895508,19333492,-0.0199330372916053,0,0.0150986669224793,normal
2010-02-08,48.56447975431675,48.60364427821278,47.13496066805504,48.04554748535156,24311965,-0.0121531477325942,0,0.0152543175712544,normal
2010-02-09,48.05533825029059,48.329494583437615,47.53640596014595,47.76160430908203,12546702,-0.0059274073447106,0,0.0152627871948091,normal
2010-02-10,47.91826241105993,48.17283648145971,47.40911892494606,47.76160430908203,8888707,0.0,0,0.0142446926515519,normal
2010-02-11,47.98678963720474,48.544886301408994,47.93783166627813,48.39802169799805,7220395,0.0132368792975547,0,0.014580928446311,normal
2010-02-15,48.66239146372732,48.95612536726362,47.9965853063415,48.82883834838867,6737602,0.0088621492001981,0,0.0147060900367959,normal
2010-02-16,49.10299007146377,49.24985933689071,48.58405324153784,48.985496520996094,6358740,0.0032031768505871,0,0.0141008179553007,normal
2010-02-17,49.05402851192538,49.48484282016289,48.84841248629647,49.29880905151367,8192982,0.006375658657046,0,0.0140417623587379,normal
2010-02-18,49.386936229438525,49.49464098040621,48.27073816613413,48.61343002319336,4161740,-0.0140000929288022,0,0.0143901528864624,normal
2010-02-19,48.8190497451239,49.034454608597486,48.13366132470133,48.662391662597656,6234950,0.0010066559745358,0,0.0141590648690562,normal
2010-02-22,48.90716673623743,49.1029893173428,48.19240733317593,48.486141204833984,6770860,-0.0036284778768216,0,0.0139624174227115,normal
2010-02-23,48.48614408725248,48.94633416223451,48.13365876562356,48.80925369262695,7482652,0.0066419109758357,0,0.0133941123263362,normal
2010-02-24,48.63301698725815,49.04424911738966,48.3294896185147,48.495941162109375,8872656,-0.0064398126692299,0,0.0122253149546505,normal
2010-02-25,48.74071521495557,48.85820876361879,48.11407364604919,48.486141204833984,14862815,-0.0002020983066057,0,0.0121817605555844,normal
2010-02-26,48.66240027200124,49.42611321411872,44.80465706979543,45.480247497558594,72760964,-0.0639998979893055,0,0.0185223444352301,normal
2010-03-02,46.0383339571621,47.82033799775375,46.018751699779095,47.379730224609375,30199146,0.040916394081663,0,0.0208784908526756,normal
2010-03-03,47.48744700938628,48.2217888294896,46.67477613988829,47.72243881225586,13554364,0.0072071977869403,0,0.0207329279760683,normal
2010-03-04,48.34908403172111,48.36866629737862,47.585366361705375,48.18263244628906,13366880,0.00959693079868,0,0.0207623036506782,normal
2010-03-05,48.36865033944786,48.36865033944786,47.5853506622032,47.92804718017578,8612219,-0.005297764255574,0,0.0193061727119201,normal
