Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,vol_20d,volume_ratio,obv,obv_slope,rsi_norm,macd_hist_norm,atr_norm_norm,vol_20d_norm,obv_norm,price_vs_ema20_norm,ema20_vs_ema50_norm
2014-12-12,463.7793754157549,467.1493811460137,459.8655212654671,461.5594482421875,1372812,-0.011531924938964,0,normal,-0.011305571398921,-0.0195070028221852,-0.0097592382090376,0.0286232513238244,38.833441041564896,-2.8136703303533253,0.0194234430715345,0.0130344026539906,0.1,414987496,-701132.8000000014,-1.0496237109329194,-0.8439153911076263,-0.9767118547517923,-0.27296632187039876,0.5097525078598161,-0.9007981352374554,-0.7781299859599144
2014-12-15,456.4686216568166,458.07339415482886,443.7285198096008,445.0123291015625,2821872,-0.035850461308166,0,normal,-0.0447987117046018,-0.0592904218817605,-0.041126641403668,0.0249101475433337,33.49660621128825,-3.8419967304069873,0.0206608559061906,0.0148802864485687,0.1,412165624,-969806.2303030256,-1.2979288669478704,-1.176565834887756,-0.7416840570413755,0.38494152923723157,0.2563594981099697,-1.8490215556063683,-1.0392205531510135
2014-12-16,441.6691168424615,460.56084932675054,441.6691168424615,451.9307556152344,2944652,0.0155465951418458,0,normal,-0.0297073783721149,-0.046229219280499,-0.023781722418991,0.0224295398451859,35.56135889476393,-3.888321998625302,0.0218452497130746,0.0153800220187616,0.1,415110276,-912763.0787878962,-1.1463282739358673,-1.1546313350185262,-0.5168606664966466,0.5476425935917216,0.47402003128435377,-1.2434411723516043,-1.2022821030035227
2014-12-17,452.9203087685522,456.81631365827127,438.88742998791975,445.0123291015625,1571076,-0.0153085985578774,0,normal,-0.0294575166478576,-0.0731079031504633,-0.0351677474744897,0.0193447720818158,32.405899381106,-4.190892897255743,0.0240609166009116,0.0153754387693364,0.1,413539200,-756704.1696969512,-1.2739132109321127,-1.2219431879390426,-0.10290692140040002,0.5237441147680484,0.31505738979080633,-1.543459295470094,-1.4092380266016313
2014-12-18,445.591903233968,456.1031561104087,440.9202401257996,454.57861328125,1215440,0.0214966722360274,0,normal,-0.0264819655511453,-0.0484649058786786,-0.0130710182694963,0.0177590489591232,40.46095133121894,-3.5766447084411364,0.0248756082434751,0.0145415213606669,0.1,414754640,-518242.4969696932,-0.8056831821010292,-0.9777303367458949,0.040531924072949546,0.19552654463185876,0.3948065850302759,-0.8211498547101848,-1.494143968580921
2014-12-19,457.4136475171135,464.7688545497958,456.8341463569628,459.9277648925781,1863828,0.0117672751313941,0,normal,-0.0035351531765268,-0.0148007576488046,-0.0013189218818272,0.0169686794702774,42.5174697743518,-2.680927634158638,0.0256316577512796,0.0147660503377813,0.1,416618468,-217489.13939393207,-0.6735740752055686,-0.6521210754438254,0.17439830577624002,0.26235956078075073,0.534285165258039,-0.44149468795065766,-1.512758140385827
2014-12-22,460.0348461122173,465.2682056698419,453.8653691351783,462.61138916015625,1311992,0.0058348820671978,0,normal,0.039547353876969,-0.0070230283326468,0.0040771553530489,0.0165461052528472,43.74073794222178,-1.819743636105604,0.0262001661148776,0.0148295585180785,0.1,417930460,107472.94545455097,-0.5860515275961878,-0.3499709294594261,0.2692603852873293,0.2688605276216922,0.6282176324039321,-0.26573187399392856,-1.5007833621990045
2014-12-23,462.709389018336,466.4449339534813,454.85491072180815,458.7420349121094,997612,-0.008364156911639,0,normal,0.0150715108725063,-0.0150836025757375,-0.0039111794386251,0.0156436983808441,37.75416342564872,-1.4393972055049216,0.0269722582663542,0.0145566853367127,0.1,416932848,275750.3030303066,-0.8866830074354772,-0.21995371490911492,0.4039978810417524,0.1494757671501316,0.5098610498935383,-0.5051398295865189,-1.5258176394010043
2014-12-24,458.7776175997873,458.7776175997873,446.4208629390776,448.9082946777344,3103100,-0.0214363182049778,0,normal,0.0087547362654816,-0.0209606731716641,-0.0229127232909633,0.0135980887911502,34.78303879729795,-1.7577213375592724,0.0280411753927798,0.0150089947920694,0.1,413829748,153979.51515152247,-1.0143809797511083,-0.32892262732246513,0.5984520425370428,0.3063077288585939,0.1902977310346621,-1.0638038352058918,-1.640055320565324
2014-12-26,450.94097397101535,458.251602651447,445.9661977208821,457.6631774902344,882336,0.0195026086982532,0,normal,0.0067855462594672,-0.019876113893967,-0.0034909240815327,0.0128409363999073,45.04470378795372,-1.30698286686222,0.0271443762780994,0.0157876832193263,0.1,414712084,201943.20000002137,-0.4425148624853809,-0.17256902742045427,0.39209529209987914,0.5789565422007527,0.2505809124819871,-0.4443398625167855,-1.6474973142237583
2014-12-29,456.8251458197581,462.531002442019,456.8251458197581,461.773193359375,721036,0.0089804381721934,0,normal,0.0040124310982354,0.0004630933631659,0.0049357731749208,0.0126379723670588,47.85316872805826,-0.69128499016312,0.0267648710246505,0.0159544682129514,0.1,415433120,217693.79393940387,-0.28220262634923454,0.03804009091758256,0.29246551358203404,0.618020206984656,0.2981104506988315,-0.17169265881746257,-1.611638183216399
2014-12-30,461.8891764205487,469.0214987465747,461.8178706101848,465.67822265625,1233104,0.0084565959068911,0,normal,0.0066293947100208,0.0464389236055773,0.0121391386893832,0.0128912219693677,49.95515015727345,-0.0159758394965997,0.0266375315596194,0.0160409521666964,0.1,416666224,107178.3030303167,-0.16474969459162103,0.26617768855658697,0.24493702835192158,0.6260870670362573,0.398552245671931,0.060844331545456404,-1.5426857719879834
2014-12-31,467.1671677249968,467.6753631638556,460.9263849500446,462.450927734375,1329576,-0.0069303110277872,0,normal,0.0080849203691921,0.0232782832069462,0.0046343711391503,0.0126675004247107,52.05866186020351,0.2061638241960776,0.0258897944018149,0.0160905887235995,0.1,415336648,65897.89090909724,-0.04619477099329225,0.33642627846437656,0.0636146675301654,0.6204522707349203,0.2433138516568984,-0.1603191560889229,-1.51625972625394
2015-01-01,461.63959293147246,465.9992165337045,460.16855135492375,462.6292114257813,489388,0.0003855191561183,0,normal,0.0305650773459131,0.0395874028024922,0.0045412501126849,0.0124469604215806,47.52711716785189,0.349486886555254,0.024777230187373,0.0157406147714291,0.1,415826036,-56170.93333333052,-0.2924710697386887,0.3769763208705891,-0.19541104849583946,0.4523497548328996,0.27166134483942117,-0.15657024819216864,-1.490338426504386
2015-01-02,461.28296892182783,466.98882706079127,461.28296892182783,464.8937072753906,1025204,0.0048948397413781,0,normal,0.0157988016969325,0.0226915514561585,0.0085498246874005,0.0124845352489366,51.98170239548436,0.5682366332270584,0.024414088371523,0.0157885329840665,0.1,416851240,-69009.4303030253,-0.04254096767929086,0.44199858162010547,-0.2964430116709539,0.4462934471047604,0.3564110219047412,-0.02460115362589514,-1.4448714104517013
2015-01-05,463.60105874421015,467.113719598245,455.57719426594497,457.1373901367188,770804,-0.0166840656633736,0,normal,-0.0100391345563629,-0.0060669847938209,-0.0074945196199101,0.0115236107590395,58.047393894809545,0.1819951404856051,0.023844813542986,0.0154031993708164,0.1,416080436,-25049.915151511414,0.2898391825875966,0.2998060410808351,-0.44489822937951573,0.2510045731890744,0.25565907565933804,-0.5131143071145778,-1.482487455175268
