Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,vol_20d,volume_ratio,obv,obv_slope,rsi_norm,macd_hist_norm,atr_norm_norm,vol_20d_norm,obv_norm,price_vs_ema20_norm,ema20_vs_ema50_norm
2010-05-03,230.29149210794043,230.88252409665844,228.08042165195576,229.1774444580078,5408952,-0.0157951164231269,0,normal,-0.0160826755650048,-0.0207128530022761,-0.0080021071163287,0.0118874174713039,51.6596745961726,-0.4921751049668723,0.0219448517595197,0.011492443508419,0.1,71725088,2344111.224242424,-0.26520941438562295,-0.5927509181676692,-0.23660872039823716,-0.7589771426506308,1.7862388510945335,-0.693577564906649,0.44831413233093864
2010-05-04,230.0363867605112,230.1214279386112,225.82684844456097,226.73252868652344,6576208,-0.0106682216361495,0,normal,-0.0260460531123916,-0.022421265340105,-0.0168447794583634,0.0103705067550678,29.72491342847144,-0.7288295410261159,0.0192786914308099,0.011743421656429,0.1,65148880,1991367.369696971,-1.5386929379180216,-0.8454893103509563,-0.8400267782402756,-0.6390186310903141,1.561923509072958,-1.1090481227351727,0.32109109258941454
2010-05-05,225.3080208156101,230.2914406499852,221.95740771656625,229.0158233642578,12122080,0.0100704327295322,0,normal,-0.0024079083241431,-0.0071707147535829,-0.006286807092111,0.0095695084913753,31.44205007950447,-0.7027867956440675,0.0199511601935863,0.011716898079691,0.1,77270960,1752783.8060606064,-1.4783666193825853,-0.8462242541840688,-0.6526228401184491,-0.6235082629129279,1.7776620768593467,-0.692416994626155,0.24192775326323687
2010-05-06,228.7862712199268,228.7862712199268,224.98067873906152,226.0521850585937,7808360,-0.0129407578137094,0,normal,-0.0188250171818394,-0.0221633984559688,-0.0173544052587598,0.0081144582345249,29.257373059552165,-0.8467009619131616,0.0204679908401945,0.0120958653627643,0.1,69462600,1213863.903030306,-1.6623654469469178,-1.0095833550382858,-0.5034786292655543,-0.4505748220492823,1.5312262374901673,-1.2234742634711924,0.1128663515044185
2010-05-07,224.34707199458728,224.9636203482323,221.706540065542,222.5399475097656,8984392,-0.0155372864363939,0,normal,-0.0442999150809353,-0.0403750546618049,-0.0296071747052625,0.0059596381453344,28.8354609346749,-1.1226771286986297,0.0207501120625819,0.0124670541421714,0.1,60478208,417036.94545454736,-1.7591198203054679,-1.3156917571136022,-0.4076152734079125,-0.27339826726323935,1.278228405542893,-1.9333740654886342,-0.07578055264263076
2010-05-10,222.807828467781,228.23345836683936,222.807828467781,227.54461669921875,5635408,0.022488857598178,0,normal,-0.0071247315051033,-0.0230928223248239,-0.0070480261896377,0.0052876291138694,42.69736076964134,-0.9208721729892232,0.0202136463944021,0.0134754701163753,0.1,66113616,244418.8606060608,-0.9431767464761595,-1.1460563513306379,-0.5191611105015833,0.18658689910770843,1.3685890210201763,-0.9264767926748037,-0.16416666987263182
2010-05-11,227.04289631454816,227.4425856197708,224.1685009137094,226.2732696533203,5802824,-0.0055872429079655,0,normal,-0.0020255542328383,-0.0280188496520994,-0.0114099689824666,0.0043721522499911,42.68530755588639,-0.8286040553700126,0.0200654735963855,0.0135192995597227,0.1,60310792,-457846.7878787851,-0.9642466375321953,-1.05902373460358,-0.5353623156455847,0.26862675504533834,1.1886524156513207,-1.1466388727393408,-0.2785702009374678
2010-05-12,225.8693623220098,229.5176204492912,225.55045791361087,228.054916381836,9185176,0.0078738718508173,0,normal,-0.0041958104392353,-0.0065936156364952,-0.003281743635043,0.003996558930962,45.01914589159667,-0.6131048663914197,0.0192907655812113,0.010557033367619,0.1,69495968,-992605.4787878754,-0.8428781523783768,-0.8383562561493447,-0.7392262842601277,-1.086854538601035,1.3654232719054382,-0.7531680583900924,-0.35796604729293774
2010-05-13,228.250425981944,231.56703053235225,226.3157399942058,230.1340789794922,4923880,0.0091169382824223,0,normal,0.0180573079611703,-0.0011076383532959,0.0052494894861245,0.0041647517535392,47.29358669855911,-0.3112794951230476,0.0197737183665889,0.0106563000660787,0.1,74419848,-646535.9515151504,-0.7091389631842198,-0.5261067715024866,-0.5770137355529077,-1.0054229208627525,1.4340005788925718,-0.32666153194959047,-0.39634146837499673
2010-05-14,230.4615604627137,231.9072602884945,223.6582671649214,225.52066040039065,6824496,-0.0200466554087047,0,normal,0.0133940576691033,-0.0314992130291623,-0.0135022878554426,0.0031644229438589,39.79597459757125,-0.3975641565921721,0.0220111433666061,0.0114117833389435,0.1,67595352,-199792.8727272724,-1.2164229492684304,-0.600531461280739,0.19525388496053964,-0.619154479926812,1.2271498213048406,-1.2550273505613487,-0.5459577400056667
