Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,vol_20d,market_regime
2010-01-04,67.96155995125507,68.89603010432094,67.64299013898356,68.55622100830078,505038,,0,,normal
2010-01-05,69.3844734887177,71.10474444158682,68.55618720022075,70.21275329589844,945436,0.0238758121251576,0,,normal
2010-01-06,69.59687667745415,71.57200661159698,68.91725859187898,71.35962677001953,2268918,0.0162022926039648,0,,normal
2010-01-07,71.78438177341368,71.78438177341368,69.46944294739856,69.66058349609375,2150810,-0.0240976167709652,0,,normal
2010-01-08,69.72427307000444,71.27464921690085,69.68180100651712,70.14903259277344,798342,0.0069873746549724,0,,normal
2010-01-11,70.84992980957031,71.42335160119198,69.68184046057995,70.84992980957031,1802618,0.009941959544264,0,,normal
2010-01-12,70.87115636905182,70.87115636905182,68.70487937280687,68.9172592163086,490104,-0.0276573321867612,0,,normal
2010-01-13,69.15086129513756,69.40571315572903,68.38629275072938,68.85353088378906,663232,-0.000925135683965,0,,normal
2010-01-14,69.23580869188356,69.5756176381684,68.81104912935668,69.00218963623047,269248,0.0021567303773002,0,,normal
2010-01-15,70.00038522768249,70.00038522768249,68.04648842347761,68.32258605957031,817330,-0.0098978370282365,0,,normal
2010-01-18,68.1739101083473,69.12961912855778,67.9615303260783,68.78981018066406,482256,0.0068152252071369,0,,normal
2010-01-19,68.83229072809017,69.02343124141844,67.15449169571598,67.51553344726562,701670,-0.0186979295826335,0,,normal
2010-01-20,68.38628387451172,68.7685648564391,66.92086480203538,68.38628387451172,1189924,0.0128145798212031,0,,normal
2010-01-21,68.15266737013401,68.15266737013401,66.94210656151503,67.34562683105469,327448,-0.0153343076028038,0,,normal
2010-01-22,66.34745998462121,67.06955013635694,65.20061015759173,66.8359375,1455998,-0.0075970463601526,0,,normal
2010-01-25,65.83775846264031,67.4093681748395,65.83775846264031,67.1120376586914,990814,0.0041225042691683,0,,normal
2010-01-27,67.11202733761556,68.17392650434998,62.20605189103889,65.92269897460938,2627370,-0.0178805987299908,0,,normal
2010-01-28,66.94213026028991,68.38631062506194,65.64661189938994,67.36688995361328,1351768,0.0216708222920471,0,,normal
2010-01-29,69.0234435679603,69.0234435679603,66.89964530433075,68.30135345458984,1563410,0.0137759324615336,0,,normal
2010-02-01,68.7261076206495,70.8923777878193,68.30134800183377,70.3826675415039,1857408,0.030017450457894,0,,normal
2010-02-02,70.93487390898497,71.35963363299086,69.38450350889106,69.76678466796875,891668,-0.0087890010041258,0,0.0166093633461873,normal
2010-02-03,70.38269115435644,72.12420876829371,69.27831966371782,71.50830841064453,1326052,0.0246556123433574,0,0.0166670136286634,normal
2010-02-04,70.95610616621569,72.84628545463497,70.95610616621569,72.01800537109375,1172032,0.0071025178545784,0,0.0163488715818769,normal
2010-02-05,70.08533881692325,72.71884722165927,69.74552981730496,72.20913696289062,1650072,0.0026504262733295,0,0.0152943368023056,normal
2010-02-08,71.8268645769056,75.18246346088085,71.59324545632846,74.71522521972656,1493348,0.0341173009486919,0,0.0168979913042452,normal
2010-02-09,75.18245125588187,76.01073120226795,74.14179150368821,75.22492980957031,4567932,0.0067987998693359,0,0.0168460655933445,normal
2010-02-10,75.60720127886832,75.98948228831352,74.14178210090635,74.52406311035156,1349652,-0.0093606214387449,0,0.0155399854103288,normal
2010-02-11,74.56654929155617,74.73645053951986,73.12236275859615,73.3984603881836,496406,-0.0152191082410997,0,0.0160929572615895,normal
2010-02-15,73.71702954424244,73.71702954424244,71.93304052854094,72.50646209716797,1212240,-0.0122272694993466,0,0.0164590983828474,normal
