Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,vol_20d,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,volume_ratio,obv,obv_slope,rsi_norm,macd_hist_norm,atr_norm_norm,vol_20d_norm,obv_norm,price_vs_ema20_norm,ema20_vs_ema50_norm
2010-05-03,36.5490163912919,37.06761880682708,36.26749033468161,36.47740173339844,7182220,0.0,0,0.015782657169221,normal,-0.0235342340360742,0.0190411924733813,-0.0107256150560908,-0.0137707002930902,38.1945212661468,-0.0474735309007716,0.0255181537177256,0.1,53650520,-1848483.878787876,-0.5972762775038295,-0.1861986116926915,-0.9854608541745148,-0.7937341879333293,-0.02357754917562128,0.08370273082139727,0.5606566810314347
2010-05-04,37.042916149696985,37.042916149696985,35.956325449919326,36.168704986572266,8646440,-0.0084626846254658,0,0.0145683440478023,normal,-0.0263262587484115,0.0013672757658764,-0.0173102036112231,-0.0143041192351689,35.05247450109715,-0.0538585343725835,0.0266138032387728,0.1,45004080,-2610176.7272727243,-0.833442897832569,-0.24206650796560472,-0.8486696850853033,-1.0042284652742233,-0.29837385001827144,-0.14442649305060337,0.5127662432797833
2010-05-05,35.63034829070111,37.02316187756504,35.33153752456606,36.86758041381836,14122560,0.019322655525144,0,0.0144858363279565,normal,0.0139228217153677,0.0051846295583273,0.0015179233032802,-0.0136572891152478,50.63353780258,-0.0080842211050396,0.0262624045889596,0.1,59126640,-1783888.24242424,0.33484793759341613,-0.07529901935693649,-0.8539389316909497,-0.9872352912755501,0.08971758797641588,0.4251041248846477,0.5723179964216649
2010-05-06,36.79596644205785,37.42816499412339,36.15388766800345,37.03797912597656,10302380,0.0046219119954598,0,0.0144057340278454,normal,0.0289517070253546,0.0104426700091091,0.0055581827849386,-0.0127858586653341,63.258757824259526,0.0342752524971023,0.0264987840988911,0.1,69429020,-1009669.575757576,1.2435567063875759,0.07794176745108913,-0.8030299607157142,-0.9705795093422197,0.368485346182029,0.5256553455837913,0.6447768282513451
2010-05-07,36.561365875188926,36.64779710155331,34.97345727788882,35.18336868286133,11005280,-0.0500732082818877,0,0.0179242643389771,normal,-0.0354749238993166,-0.0449789608959592,-0.0407009405497688,-0.0147948727640755,45.27444076648796,-0.0570356565810534,0.0286777174020686,0.1,58423740,-579157.0909090901,-0.11936460880321687,-0.36157433051104,-0.558778859527203,-0.24292710718138122,0.004765368943349474,-1.0276978588923442,0.4423803191279785
2010-05-10,35.8575427817387,37.77883510221963,35.709373375157355,37.58127212524414,26425260,0.0681544585453777,0,0.0242424241694148,normal,0.0302617604157646,0.0060153390277222,0.0222767723315771,-0.0128477321104556,58.544979750260616,0.0441735941635585,0.0302038863541209,0.1,84849000,1832045.212121212,0.8538219414905678,0.061748711990735394,-0.37279541683287964,1.0720167550693063,0.7995795676473203,1.057314683271804,0.6054014329494802
2010-05-11,37.783769231547694,38.129501560373456,36.652725229818046,36.86263656616211,22444980,-0.0191221722534322,0,0.0239371889234785,normal,0.0191859669802241,-0.0076453864992472,0.0024681098638161,-0.0121978567976893,51.06262373713167,0.0617542763587767,0.0321038749821107,0.1,62404020,2558790.666666665,0.2627832316394771,0.11468389312905501,-0.13863869586963398,1.0421617820521654,0.0659503427011017,0.35753596507627633,0.6434368680106352
2010-05-12,37.08736356868372,38.19124270378646,36.89474071795976,37.95663833618164,32094360,0.0296777949687887,0,0.0248973251141126,normal,0.0295397178263179,0.0438738157665037,0.029061487234764,-0.0099288893450127,56.6489654038016,0.1415341127349907,0.0315828794647758,0.1,94498380,4540916.484848487,0.6676237202416907,0.47329039966011666,-0.1636372038775059,1.271743225201071,1.0673505549307312,1.2499395140699805,0.8286293882010546
2010-05-13,38.42585494294391,38.67280772852015,38.17890215736766,38.35917663574219,14047100,0.0106052147188395,0,0.0239436776550956,normal,0.0356714254109777,0.0656558810940077,0.0360305981217428,-0.0073137625114965,57.590715470237896,0.2116668149289491,0.0312560617521292,0.1,108545480,5655461.575757574,0.715202133907771,0.7936411000737311,-0.17055076950813275,1.1032077539454663,1.4726501360640216,1.4482690332339132,1.0423007903120167
2010-05-14,38.32707318174682,39.01607359271063,37.09230920186966,37.4429817199707,16729920,-0.0238846345548979,0,0.0237578814496947,normal,0.0642238967359054,0.0264706349873649,0.0101996246980415,-0.0063983619700932,50.41532487369761,0.1874355036874553,0.0342727125872306,0.1,91815560,5881721.9393939385,0.12142294545672458,0.6457656770287001,0.24733858345669557,1.0971667409887413,0.9000454850853273,0.5085473480461526,1.0963061297811585
