Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,vol_20d,volume_ratio,obv,obv_slope,rsi_norm,macd_hist_norm,atr_norm_norm,vol_20d_norm,obv_norm,price_vs_ema20_norm,ema20_vs_ema50_norm
2010-05-03,266.83621361222504,270.3940383514304,264.329960158191,268.7816162109375,2416560,0.0018287275039046,0,normal,-0.0233092286997801,-0.0556069529278702,-0.0247100144251763,0.000678301435226,35.60269180125138,-1.6377027334557517,0.0257378342336099,0.0118377231093731,0.1,2220990,-160265.2606060608,-1.0755760572477728,-1.188341527842491,-0.012964640990848006,-0.40537413808457734,0.14667089599987496,-1.248298184083074,-0.9256948410009141
2010-05-04,271.6033730526136,271.6033730526136,265.2764223878457,266.7486267089844,2896028,-0.0075637222910277,0,normal,-0.0334055372932273,-0.0360987978940401,-0.0291199350847211,-0.001148515444951,17.38462487367687,-1.572176803173225,0.0241975560710072,0.0118737577865403,0.1,-675038,52550.33939393958,-1.9937882966388452,-1.1258749975485551,-0.27678385158992513,-0.3678917286707085,-0.05552645380521114,-1.4040728636359225,-1.083410298848039
2010-05-05,262.89282489593535,269.2022526934378,259.4401743533445,268.41357421875,4371230,0.0062416347941767,0,normal,-0.0059066625254474,-0.0245224245997496,-0.0209097824305065,-0.0023961440882847,20.75275227896435,-1.328460742139376,0.0251668054928394,0.0119301124324234,0.1,3696192,94706.42424242414,-1.7630400724505442,-0.9234322420427881,-0.04019333357695327,-0.3225513905878122,0.1872105494738999,-1.0562085572245992,-1.1840846203475137
2010-05-06,269.18489058804494,270.2189405920301,266.1178058101227,268.8869323730469,2580872,0.0017635402966285,0,normal,0.0096747123490266,-0.0239833333961052,-0.0173879209158924,-0.0033771388027499,23.45164064599201,-1.0588511760528876,0.0247081379790656,0.0119167971036327,0.1,6277064,519984.8363636362,-1.5885316686099331,-0.7095466620863657,-0.10221998999928804,-0.2947818862501561,0.32209802475717664,-0.9173298997710975,-1.2598499156162193
2010-05-07,265.346582039595,267.3095072459803,257.6350565377837,259.87841796875,4267152,-0.0335029832978223,0,normal,-0.0313561304913153,-0.0497305706986749,-0.0457362195679426,-0.0060663102916649,18.76967475187845,-1.389843060895422,0.0263209374328471,0.0138047578893462,0.1,2009912,377350.7151515152,-1.8075242141365566,-0.9664278680561172,0.3219755635161137,0.3555383889679411,0.010527283565843317,-1.986212813054585,-1.4809613275254558
2010-05-10,266.398097715839,295.4915741769109,261.14024052407905,269.990966796875,2327814,0.0389126150111511,0,normal,0.004499379842215,-0.0189147259313143,-0.0077903397302656,-0.0063110883990038,41.93551916793655,-0.8564998393798238,0.0305235464378221,0.0166665158453802,0.1,4337726,480632.1696969695,-0.6480102932478363,-0.5591066462638757,1.4138584035786477,1.4208043528344558,0.13534465464663462,-0.5479789526079779,-1.4917091214382037
2010-05-11,271.65593433543546,273.0580294803925,264.2598910034964,265.10113525390625,1351288,-0.018111093126488,0,normal,-0.0061761947021211,-0.0393754128928965,-0.0233642966185495,-0.0075070369861477,38.8587265107476,-0.7648315817334277,0.0316862797703325,0.0169187547142678,0.1,2986438,638635.8424242422,-0.8227036380534847,-0.4938934495356904,1.768335213501218,1.642389682052396,0.008517490732856582,-1.1411133984081208,-1.5821071606568904
2010-05-12,265.3466258758358,269.18486734536674,263.2785260464348,266.2054138183594,2740076,0.0041654991910746,0,normal,-0.0082267091253404,-0.0140847792562894,-0.0174905383542397,-0.0082942143287987,39.88567615687927,-0.5705287267089454,0.0319498623907896,0.0153720118686375,0.1,5726514,787904.4242424243,-0.7827074241018246,-0.34714472010126834,1.889802158475023,1.1063318324881692,0.17333305360850387,-0.9111812195265692,-1.6356414677178563
2010-05-13,268.1857610425397,271.02501676730543,266.90636196034825,268.36102294921875,1321452,0.0080975405418697,0,normal,-0.0019558757251114,0.0076999140888842,-0.0086344088912526,-0.0085045932655,44.44447389222421,-0.2536883601186463,0.0316232256781396,0.0155679998788946,0.1,7047966,640577.7090909091,-0.5451416393944619,-0.10084117516035723,1.8332317071768747,1.1611531269357962,0.24212387932892487,-0.5626957131421135,-1.6373943468351813
2010-05-14,268.50122381944493,272.35698551920194,264.64546211968786,267.7475891113281,2026996,-0.0022858529571438,0,normal,0.0302802025812101,-0.0020253978935452,-0.0098726288571071,-0.0087832118961845,41.715436265302166,-0.0527887969833513,0.0327430029189638,0.0155312794529319,0.1,5020970,496172.0848484849,-0.6868939025791098,0.05604064237297174,2.1051655098347344,1.126282637149495,0.048061487436631724,-0.6003860263093677,-1.641785287894545
2010-05-17,271.63843696888387,271.63843696888387,257.31952617065923,261.40313720703125,3722050,-0.0236956453104004,0,normal,-0.0318078404315826,-0.0274515761454298,-0.0302556899008643,-0.0103067446141007,35.58790026731799,-0.3007100383257701,0.0366026874633694,0.0161994923770761,0.1,1298920,246618.76363636384,-0.9927603765191696,-0.13325022982194448,2.9310728687441507,1.3490462855122203,-0.2989746242136471,-1.3357229650783433,-1.7370650817092324
2010-05-18,261.4907620286423,261.4907620286423,254.5854386988968,257.6700439453125,3199180,-0.0142809810991753,0,normal,-0.0280311561151047,-0.0340342249393335,-0.0400724748273471,-0.0123741205976624,37.22792882839283,-0.6496108367052518,0.0368803082618536,0.0154352472328554,0.1,-1900260,-359327.2121212116,-0.8822192444834241,-0.39439431799225516,2.8112647379655544,1.0395934554486261,-0.615711978158623,-1.6362773043744092,-1.8578868172944047
2010-05-19,255.88243766039176,256.93400932200984,251.0802561268133,252.90298461914065,3929266,-0.0185006345835979,0,normal,-0.0499705434551958,-0.0577861594546952,-0.0526137433206431,-0.0151298744863482,36.42179060673831,-1.1080184129546309,0.0374913091513442,0.0157946526458192,0.1,-5829526,-873330.2787878786,-0.899907373532417,-0.7340822487013875,2.7431842693349875,1.139069310741468,-1.0034905173331974,-1.9913403677052066,-2.0082936388519492
2010-05-20,255.53187667637656,256.68860105737303,251.0276539373913,255.8824005126953,2398092,0.0117808648958472,0,normal,-0.0464993846698994,-0.0483643133773024,-0.0376534876763017,-0.016860689058553,37.68260427941456,-1.114144884007893,0.0373580790422321,0.0161541289420167,0.1,-3431434,-969006.945454545,-0.8128142659404952,-0.7147975368805747,2.530757136179378,1.2326517656900877,-0.8432928114901467,-1.405282025211446,-2.060546685808289
2010-05-21,248.87184133305468,254.4451770417424,240.1963792584165,251.92140197753903,2675092,-0.0154797615123973,0,normal,-0.0591086074250649,-0.0306182254509791,-0.0477847368464323,-0.0191452950305871,34.34245157918687,-1.2768508339369022,0.0406736248316053,0.0163558664310872,0.1,-6106526,-1377395.757575757,-0.9613508608854187,-0.8168278824639481,2.928224434031152,1.2647134319370203,-1.1455449250075465,-1.686553204370784,-2.1358738471729506
2010-05-24,254.1296347935445,255.88225296453447,249.8181983717621,251.53575134277344,2885428,-0.0015308371251442,0,normal,-0.037747771391293,-0.0683549367338136,-0.0447625943028991,-0.0211563189523353,35.42637945606721,-1.298087901353333,0.0406613304296931,0.0161906423677389,0.1,-8991954,-1689602.8848484843,-0.8784427391122768,-0.8060001208158759,2.6897588235655503,1.1667637079966087,-1.4621639079061775,-1.5199180772950558,-2.1733285555988493
2010-05-25,248.1708383258036,250.27398102347988,242.40471781748627,245.2089080810547,2297366,-0.0251528588995566,0,normal,-0.0483608248497157,-0.0750363711336028,-0.0626485957433811,-0.024182803745005,29.593148786048506,-1.6057361605914755,0.041526646606308,0.0167371907024592,0.1,-11289320,-2055634.8727272723,-1.143063773776779,-1.016523623751753,2.6267747749433568,1.3142913634763447,-1.68910094252403,-2.011755529890122,-2.2590998781015816
2010-05-26,248.1709282107469,261.07020381629104,246.8038764044157,258.6866455078125,3689464,0.0549643058738416,0,normal,0.0228690890990541,-0.0282442351667467,-0.0100786241365284,-0.0238755941474941,42.69942402327496,-0.8092321060986922,0.0426102984389818,0.0211087069888686,0.1,-7599856,-1864712.1454545453,-0.4560814179804778,-0.36155714973398434,2.601637099119171,2.6284585852968294,-1.3308674261865427,-0.2773869010817777,-2.1230580526520595
2010-05-27,257.6348713683114,262.8752039831593,254.90079129794964,260.03594970703125,6883872,0.0052159793427681,0,normal,0.0162322582014775,-0.0310219164865935,-0.0044491817361421,-0.0232342097589806,50.12663270823256,-0.1345847017309447,0.0414889197770686,0.0209771030883196,0.1,-715984,-1048676.9333333336,-0.05383275076605267,0.19501229559129862,2.2695126788433946,2.409044044681797,-0.6843859958912248,-0.08460387634499715,-1.9825367859930327
2010-05-28,262.822694036021,264.1196361433162,257.8102088698196,263.1732177734375,2479374,0.0120647474702664,0,normal,0.0446639932438199,-0.0170846406239296,0.0068367840065606,-0.0219228968331577,43.827295574963024,0.5427296061084235,0.0330409273207335,0.0211000536749069,0.1,1763390,-138427.72121212134,-0.3569842244821491,0.7479720547711471,0.9265212783651505,2.293188633353314,-0.45658608179306354,0.288784168292483,-1.8181618511230304
2010-05-31,262.36705447394974,263.90936769389765,258.6865547117901,260.4566955566406,3327660,-0.0103221833884916,0,normal,0.0354659095824132,-0.0036206208559809,-0.0032183960725572,-0.02127921857155,45.62272024169392,0.811397331243688,0.0324050289845414,0.021196504088322,0.1,-1564270,381661.91515151487,-0.2392396007911327,0.9649540836481778,0.7997776972171027,2.1859788939885254,-0.8083208844491808,-0.03091509191918987,-1.7070933353489204
2010-06-01,260.456655028557,263.5763248039976,257.52979042131426,259.1071472167969,3136912,-0.0051814691765152,0,normal,0.0566791771331083,0.0055773005254324,-0.0075908507823096,-0.0209285905492461,43.34083051520984,0.8952370297162178,0.0326124564729087,0.0211664858589966,0.1,-4701182,552073.927272727,-0.3386927019116551,1.0257894349988024,0.80383252491604,2.0600045754945913,-1.1415986604752135,-0.16596960126956728,-1.6216825196659266
2010-06-02,258.61647759242874,266.22284898514533,258.0906918472309,264.3825988769531,2769330,0.0203601163334266,0,normal,0.0220187376041745,0.0453913751753471,0.011399618005381,-0.0194224786449859,46.474077239521485,1.279586682771427,0.0328566691258224,0.0216589096612778,0.1,-1931852,645539.8060606054,-0.1511227577425026,1.3107956350878127,0.8136837070204079,2.082770268630709,-0.8770653183159839,0.4581751416201519,-1.479475443004129
2010-06-03,266.3981428153262,269.552857664455,261.17532856294554,268.3085021972656,1684434,0.0148493257006663,0,normal,0.0318131108393076,0.0485617676701208,0.0238422118559074,-0.0172051720642794,50.46954641509743,1.7431004504512688,0.0325532114646157,0.0219280117299319,0.1,-247418,943512.1696969694,0.08128359105706788,1.6282336985086279,0.7387301293156936,2.0543504095399863,-0.714996635350659,0.8542399010470326,-1.3090230900948048
2010-06-04,268.3085942885499,269.7983212564004,264.7157233660868,268.2735290527344,1368210,-0.0001303467621966,0,normal,0.019380054408453,0.0649096382714371,0.021402454202237,-0.0152214513910613,56.43057049608132,1.9751878327158945,0.0300982612858361,0.0204552122370741,0.1,-1615628,949921.2969696972,0.4143453396052918,1.7454493664810002,0.32128313781276957,1.6151865092281763,-0.8605961570344869,0.7672957608362931,-1.1615210618946272
2010-06-07,262.8577973242915,265.62692241445853,257.985508110687,264.03204345703125,1734922,-0.0158103023085418,0,normal,0.0137272259127356,0.0496799840481874,0.0047510361001363,-0.014340333300935,55.89858741747863,1.777103585927982,0.031496889251162,0.0188226049095735,0.1,-3350550,614901.3212121212,0.3995554211024849,1.5521201529558153,0.5241902005717457,1.1463326689241675,-1.0256601544133546,0.23533136091775833,-1.0803121183877882
2010-06-08,264.29484576744954,267.0990351124623,261.8411800905634,262.9628601074219,2242222,-0.0040494454218901,0,normal,0.0148807662468641,0.072403372965955,0.0006173256311465,-0.0137476571139578,60.013755007758434,1.5181785391203846,0.0312631600191211,0.0184058236269648,0.1,-5592772,-63960.06060606031,0.6488641934644626,1.339567702670741,0.46077505424236354,1.0067593111981261,-1.225090733645541,0.12056676062863513,-1.0169191596905272
2010-06-09,263.59390759141473,265.8898342895859,256.23290751239915,256.95147705078125,4867400,-0.0228601980301892,0,normal,-0.0281074543398009,-0.0067076073974559,-0.0201800476732934,-0.0144585225555633,51.00359680799405,0.9158330609399624,0.0331053831277052,0.0190458290715929,0.1,-10460172,-831400.7878787876,0.17901909440997832,0.8984989936112013,0.7451574662359423,1.162622877390245,-1.6578335222459186,-0.5487528721483494,-1.0242868362987572
2010-06-10,255.88243661126955,263.94448598395337,255.88243661126955,263.06817626953125,1796036,0.023804880551596,0,normal,-0.0195309723129145,0.0116607975394027,0.0028441261620757,-0.0137240227254331,60.05700643001916,0.9017127634333884,0.0302655676022341,0.0197764824222743,0.1,-8664136,-1007280.6181818182,0.7654833253539863,0.9119322372320668,0.23240295818295173,1.3382521764784925,-1.4207475180737736,0.2745206396153022,-0.9530159263250999
