Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,vol_20d,volume_ratio,obv,obv_slope
2010-02-18,62.64808098185608,62.64808098185608,61.325742460525234,61.9439811706543,1747308,-0.003040747751226869,0,normal,0.03619652521372729,-0.0393270704564187,0.0016215594636086461,-0.011387856159660648,46.67853742559577,0.09833452459803316,0.03952157574501362,0.03043293144404937,0.39271049235462047,19945192,1883767.9515151514
2010-02-19,61.66919914791761,63.33500280252853,60.97367873159706,62.32178115844727,4792680,0.006099058869854401,0,normal,0.04027482343903843,-0.034109473356613074,0.006989123767756622,-0.010514668109084413,41.67132863611756,0.15637606405822113,0.03827904203339382,0.0299892282910159,1.080139583274924,24737872,2076386.0121212122
2010-02-22,63.02590780263629,63.84163821697558,62.16724420859492,62.536468505859375,3657652,0.003444820469207688,0,normal,0.007609270672048751,0.08008248483353908,0.009452603748106414,-0.00952266727022466,46.838184841393044,0.20324333895634322,0.036510208383934845,0.029238319014778906,0.8274557197810006,28395524,2002371.393939394
2010-02-23,62.16723601852725,63.154699021583966,61.82377062615969,62.34755325317383,1899780,-0.003020881370489392,0,normal,0.006515113734903544,0.06279211842328158,0.005789810962993913,-0.008795021421616034,46.59560839390508,0.2144297335834457,0.036625224921282735,0.028817459123507794,0.438540462512475,26495744,1672813.8666666672
2010-02-24,61.82375946821504,63.523911805417946,61.82375946821504,62.75970458984375,2729800,0.00661054548518214,0,normal,0.010087937145477843,0.053929243332193844,0.011240682737535312,-0.007758330052750395,43.1317002434098,0.24053557121319658,0.03617589096780226,0.028261964279044857,0.6567596635912344,29225544,1466446.5939393945
2010-02-25,62.97438165354522,63.54109745340488,61.694970973339736,63.146114349365234,3227700,0.006156972249101722,0,normal,0.01940677941572866,0.056305762609894616,0.015777107354520536,-0.006480704907411261,44.65039849113309,0.27243311899423717,0.03612517602443952,0.02822171542160402,0.8007719484254934,32453244,1461752.0727272718
2010-02-26,62.527877458717526,63.52392502779585,61.600521921840105,63.04307556152344,4111692,-0.001631751833085393,0,normal,0.011573712908530931,0.05231466559149456,0.01275773068381647,-0.005439061481931073,90.52712577136151,0.2744322832937266,0.027045956432602852,0.027122310787030122,1.086672078586231,28341552,1121787.6606060606
2010-03-02,63.04308733947848,63.70425940977536,62.17583389321185,62.65668869018555,2625736,-0.006128934349987736,0,normal,0.001922401235607163,0.009546299978997919,0.005923042701595049,-0.004860575228268882,83.45282444777982,0.23887882113738737,0.026498162585241253,0.02638936657001206,0.7476877155371006,25715816,1038399.636363637
2010-03-03,62.85417305067392,63.69566229744134,62.34755945023037,62.56222534179688,3442980,-0.0015076339073032408,0,normal,0.0034431517745585616,0.009980698034879776,0.0039851419229917084,-0.004424385259047536,79.10402567378222,0.1997372955638044,0.02611662181659138,0.025988660800470798,1.0446583574124995,22272836,475992.43636363593
2010-03-04,66.11708811965721,66.11708811965721,61.65203801287516,62.21875381469727,1147552,-0.005490078481433791,0,normal,-0.0086193964532143,0.0013815887626116297,-0.0013816052199427942,-0.004337048415517519,73.05153173008561,0.14405234286537977,0.030065848486020084,0.026012660866072415,0.35685847170988444,21125284,-68289.93939393922
2010-03-05,62.338964397661016,63.025895134825326,61.30856829191456,61.68638229370117,1601164,-0.008556447828923619,0,normal,-0.023116736013048644,-0.004158577993936929,-0.008989374196136435,-0.00472328165262903,65.61053288242444,0.06853390704619701,0.03096166243349557,0.025638166543567802,0.5093321986875399,19524120,-809520.3878787884
