Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,vol_20d,volume_ratio,obv,obv_slope
2010-02-17,166.04288015481742,168.29607163917296,165.3495904673234,166.3548583984375,827240,0.010422271894750645,0,normal,0.018895901839665052,0.011593550694817933,-0.018716528443971425,-0.027771676252735245,54.12521920506048,-0.2841286382222936,0.03846784749378936,0.033389204881173994,0.6670729766095462,2928888,-23210.303030303017
2010-02-18,167.2387869324772,168.9200057388232,164.94226514701975,166.1988525390625,509164,-0.0009377896195934543,0,normal,0.02781486550233292,-0.005187415904056691,-0.017799886498112483,-0.027803234155374446,35.897383888501025,0.028768286994811376,0.035293420553692605,0.03334720613225898,0.41258709752491823,2419724,88644.79999999999
2010-02-19,165.1762703414268,165.8089014215632,161.5364994314898,162.94908142089844,440920,-0.01955351116157833,0,normal,-0.0005847297014892616,-0.0037090017741746584,-0.033599443733400514,-0.028800434915520645,37.45630588068229,0.05581026090057506,0.03354708327219378,0.03338004779455871,0.36044932724355017,1978804,122435.85454545454
2010-02-22,165.54891581122124,165.94755526656607,161.86581433912892,163.01840209960938,418120,0.0004254131297118935,0,normal,-0.007806452505662587,0.004109928293128284,-0.03012274321208619,-0.02954746793670404,38.820240173814426,0.11395578589730615,0.03242024514712119,0.03342490045586872,0.347050452961765,2396924,124914.61818181822
2010-02-23,161.36319196513088,162.40312660722626,159.45664512128937,160.9298858642578,489340,-0.012811536663667078,0,normal,-0.022528452392625686,-0.015428808919812576,-0.038652766066404776,-0.0307875014666813,41.376400964593664,0.0505804905987155,0.030148466579725065,0.0324087433342734,0.4367429581958787,1907584,129812.94545454542
2010-02-24,159.63861363258786,162.9924088238056,158.28670086550304,159.101318359375,695924,-0.01136251041913483,0,normal,-0.043602814542930246,-0.025530827206801443,-0.045067339091367065,-0.03237209521358664,29.695064166304874,-0.06916542538774806,0.029712945999295012,0.02817307321424888,0.7402577399420324,1211660,61719.757575757634
2010-02-25,159.80331872646278,161.36322096999658,155.7042380438933,157.28147888183594,876132,-0.011438242601035209,0,normal,-0.05365484491013961,-0.027332381702530828,-0.050929275698561205,-0.0342540212240815,32.49521925037165,-0.2172514312442413,0.03010790869712869,0.017737276056168004,1.0312084224323248,335528,-90548.36363636359
2010-02-26,160.18460679962965,160.18460679962965,152.91372807006127,154.404296875,1618956,-0.018293202907874062,0,normal,-0.05243837198337564,-0.05299243941126852,-0.06219141748975088,-0.036749906470085136,29.721310875393954,-0.4423195133824871,0.030103671790563065,0.011896503519933278,2.0737118940280084,-1283428,-295671.49090909073
2010-03-02,156.16348759220585,157.25541663275894,154.36093034076958,155.49620056152344,826260,0.0070717182657642486,0,normal,-0.0461432662889778,-0.05358950357789938,-0.050535521202571765,-0.038443008382095245,29.69010142970778,-0.4495341166850837,0.02833576569542966,0.011336047874620388,1.0923758705849378,-457168,-398347.3212121212
2010-03-03,156.68349759780665,158.070077222566,155.81688533233205,157.55010986328125,532760,0.013208742685292485,0,normal,-0.02100154351583494,-0.043056863635192455,-0.03450062612318272,-0.039097099595088225,36.67208305925439,-0.25740664842297534,0.026595170450806047,0.011968496194393483,0.7347554382604627,75592,-418237.45454545453
2010-03-04,157.94006762974405,159.9159476044357,156.8568024196635,159.1966552734375,1261860,0.010450931526389207,0,normal,0.0005992213958099235,-0.043029720886512024,-0.022136935424039828,-0.03897353971858619,44.18511551120039,0.024182598970376112,0.024904753731354447,0.011600693787795128,1.730954100210042,1337452,-289591.27272727265
2010-03-05,160.3145556143071,163.77233960183176,159.25728262956687,161.48448181152344,2210240,0.01437107164190321,0,normal,0.026722809065428343,-0.028365844020680098,-0.007319726444846686,-0.037949963705314116,46.53036372941778,0.3879533291081483,0.024801061698066947,0.011482854768021347,2.8512493179029983,3547692,-55040.67878787879
2010-03-08,164.48299592371382,166.04289788716315,157.5500983083834,158.000732421875,1649728,-0.021573276580931777,0,normal,0.02329232812598825,-0.03036745562401677,-0.026069761539612823,-0.038108474533185666,37.2500072566834,0.41495164136757,0.027925781164340267,0.01153359719408028,2.0355226418283734,1897964,46457.7454545454
2010-03-09,157.89672421003118,159.78594281463037,156.68346727318132,157.24676513671875,1981948,-0.004771922722124455,0,normal,0.011257925073884234,-0.03540481864963918,-0.02787336830025189,-0.03837110551114853,35.28802972677171,0.4027147882387263,0.028288001372219696,0.011480580145738668,2.2863509343137904,-83984,68704.46060606056
2010-03-10,157.30742769734496,159.61262439818304,153.9103124204697,155.8775177001953,1105076,-0.008707635004974179,0,normal,-0.010616255136460251,-0.03139484090807165,-0.032991679721974254,-0.038935945378463344,28.85616750926718,0.3263439593005968,0.029473663375587354,0.01141250077975889,1.2404984911861068,-1189060,28123.248484848486
2010-03-11,150.96382327731564,157.43741123801314,150.96382327731564,156.5968017578125,813940,0.004614418219057059,0,normal,-0.01633108127277849,-0.015741645810283922,-0.025882729615233302,-0.03904671092106482,31.05329333312457,0.3463200787263503,0.030476716273954672,0.011515447384335586,0.8998105394374908,-375120,23078.909090909077
2010-03-12,156.85681877534424,158.76336574388435,156.0595397290963,157.21212768554688,1007880,0.0039293645899998175,0,normal,-0.026456747286485616,-0.00044093682728640893,-0.019996587552752132,-0.03879444721088776,37.3664236794585,0.418213719150037,0.02946758352832672,0.011443684941243253,1.0889393375608225,632760,33834.73939393948
2010-03-15,157.37676579271988,157.72341065129416,155.49622166645906,156.42349243164062,1071648,-0.005016376697627667,0,normal,-0.009982485309137812,0.013077327493517199,-0.022593626535710287,-0.038709861489754194,35.92305106738894,0.4283287561311955,0.028769294422360005,0.011238237948052983,1.1194652881021088,-438888,-125396.1696969696
2010-03-16,156.85683415670155,159.37000995258242,156.85683415670155,158.3214111328125,779820,0.012133207561525916,0,normal,0.0068341373837446096,0.018169000664239654,-0.009722153165510172,-0.03784268418872472,44.386490194443006,0.5696652636281119,0.028146842558612644,0.01148063624625617,0.7984515474798226,340932,-197244.2909090908
2010-03-17,159.45664191483013,161.92648664014138,158.80668277659035,159.205322265625,2117624,0.005583017018911063,0,normal,0.021348842440705118,0.010505942546026104,-0.0037955580700699265,-0.03664487246331638,50.233305128605345,0.7198297769181199,0.027496764347286397,0.011569539274107941,1.994505189177276,2458556,-127742.25454545456
2010-03-18,160.32322919628396,160.32322919628396,156.8654450021904,157.16009521484375,1542284,-0.012846474110764339,0,normal,0.003597094261876599,-0.01279273144963844,-0.015036723672178787,-0.03617801756697414,49.73043383379001,0.6790842477463244,0.026854162582075264,0.011465076598578178,1.405294231919417,916272,-87125.21212121226
2010-03-19,158.096063777428,158.93667335812268,156.5708178819741,157.10812377929688,900384,-0.00033069104136029814,0,normal,-0.0006615514196082195,-0.027100796207368272,-0.013919718266932946,-0.03566007523627368,56.86619145265762,0.6464730968600692,0.02463299701761267,0.011471002378474638,0.8060429588067488,15888,56834.52121212114
2010-03-22,155.99021897671432,158.33007226136505,155.12360664906592,158.00942993164062,1089636,0.005736852625201516,0,normal,0.01013874243149937,5.504727498606421e-05,-0.007481682732405681,-0.03476751549898793,56.44456617431282,0.6800324527840353,0.024633518286516554,0.01090044401175921,0.9479398474785946,1105524,193056.8242424242
2010-03-23,158.41669199319898,159.14464827347138,156.61413459240654,157.74940490722656,609348,-0.0016456297863143288,0,normal,-0.00361294294620762,0.003196503089082814,-0.008254070478503683,-0.033954984541046174,50.56282324307879,0.677643589413528,0.02465448809925915,0.010891210042150478,0.5257353632672022,496176,173517.43030303033
2010-03-25,158.79800839275717,159.40463688213669,154.2742867389845,155.0022430419922,1958456,-0.017414720942053652,0,normal,-0.02640036880563712,-0.0056151436789401155,-0.023150369584965746,-0.03408317878799749,38.8479448509097,0.4925805571977726,0.026045907194836924,0.011185603957970287,1.5890171418111811,-1462280,-33550.81212121205
2010-03-26,156.68349632365877,157.88808947862535,155.66088962720937,157.21212768554688,839664,0.014257113962899304,0,normal,0.00033107940429788485,0.0039293645899998175,-0.008352239006737205,-0.03330183031625955,38.59343796671319,0.5179466417852754,0.02491201784726547,0.01149732256574105,0.6773219781650491,-622616,-137244.7757575757
2010-03-29,157.81004410351989,158.55532830258963,156.18080932333606,156.73544311523438,532008,-0.0030321106732043024,0,normal,-0.0023721285385982505,-0.0030321106732043024,-0.010288342935981687,-0.03266777409922783,45.9756838551747,0.5012448119461421,0.022199517982205697,0.011228222085537962,0.43518891168415574,-1154624,-199765.40606060598
2010-03-30,156.73546084236332,157.7147367378214,152.5237281910225,152.9656982421875,1669316,-0.024051642679666863,0,normal,-0.03192044735326993,-0.022105338115783524,-0.030946105217949826,-0.033320015362933275,38.57549124361513,0.24775331220495644,0.023721868749254117,0.011779237582452029,1.3627136132911672,-2823940,-403117.5757575757
2010-03-31,152.5237361730076,152.7490532129654,147.15074092145846,147.86135864257812,2644436,-0.03336917791548122,0,normal,-0.0626819877416569,-0.06606846424239898,-0.05760288709538808,-0.03557228465808526,32.163657314826565,-0.22660031946780324,0.024595190698603914,0.013737170986170458,2.009598277319571,-5468376,-669813.9878787877
2010-04-01,148.0173534772783,150.33987824343808,144.3775824901321,148.9706268310547,1565996,0.007502083023313455,0,normal,-0.038913089853180094,-0.0642861387353264,-0.04594138454944585,-0.03702999404609586,33.32085206358106,-0.4174652545407387,0.024166894624772037,0.013451680658027085,1.1450983741462744,-3902380,-639501.6484848483
2010-04-05,150.79053432831333,150.79053432831333,147.1680908238636,149.1873016357422,955572,0.0014544800495015497,0,normal,-0.051044573773950885,-0.05073039417673075,-0.04048228832028666,-0.03810085062265456,32.137483450726464,-0.4766512481206586,0.02457161524871985,0.013135145826430066,0.7066532510034016,-2946808,-582783.8787878787
2010-04-06,149.80253570527725,150.253180254933,147.5926752896599,149.25657653808594,1375288,0.0004643485174957718,0,normal,-0.04771649876058892,-0.049975437630715214,-0.03636236557899908,-0.03888100967255903,33.51932490043686,-0.45852113743752465,0.024767579446020135,0.012511609702518698,1.0494355371748212,-1571520,-464250.78787878796
2010-04-07,148.1906681508359,150.2792011827066,145.7814822967624,147.50604248046875,1228660,-0.011728354610696212,0,normal,-0.03569202654228132,-0.06647316844137685,-0.04332145281099231,-0.040055743002957445,24.95979696407022,-0.5079720948223971,0.025812666048933924,0.01195926956434948,0.9528564599520478,-2800180,-320851.80606060603
2010-04-08,147.84402688288253,149.23060626748168,146.52678069901782,147.4107208251953,1376664,-0.0006462220372163152,0,normal,-0.0030477051037528513,-0.06553865663145608,-0.03992201107583915,-0.040980092165206816,21.65770165770165,-0.49039969571357833,0.025392652570729504,0.01196924760785614,1.0932976488760586,-4176844,-245824.92121212123
2010-04-09,147.6706987231263,148.75396382526188,146.8040866414178,147.3327178955078,882352,-0.0005291537091117737,0,normal,-0.01099484489250624,-0.04948009135846243,-0.03672095320937019,-0.04167554214802527,23.919119534854715,-0.42951656869962607,0.02467504589241397,0.011909141525447826,0.7069851755796728,-5059196,-292847.3939393939
2010-04-12,147.49737470420305,148.53730919095418,146.4921068160957,147.05540466308594,691664,-0.0018822243720403309,0,normal,-0.014290069927409221,-0.06460521317271561,-0.03499256958310981,-0.04224021545070289,23.636411656378385,-0.3564192733786058,0.02456582803503901,0.011785752415445577,0.5569244767238221,-5750860,-278020.4121212123
2010-04-13,146.96008465289805,148.3466640176476,145.3308496678129,146.63076782226562,1933240,-0.002887597649288587,0,normal,-0.017592583032013165,-0.06446962532615952,-0.03430453921146448,-0.0427422643831582,19.39387969529814,-0.2880877518917031,0.024544097318100967,0.01167063753900411,1.5007262054194874,-7684100,-341949.5515151514
2010-04-15,147.32407224901652,148.71931575868126,145.77283431370094,146.73477172851562,1022648,0.0007092911521549006,0,normal,-0.005228740050125413,-0.040734142263754936,-0.030515421459401892,-0.04299537440160073,20.12226669370827,-0.191932148646897,0.024729188423777044,0.011699412925002655,0.7953689394463789,-6661452,-382240.46060606046
2010-04-16,146.46613579196662,147.0467723528104,145.07955617743286,145.67752075195312,552336,-0.007205183639216739,0,normal,-0.011757625656667603,-0.014769496984698649,-0.03405084979188677,-0.04345425956406446,22.153262885446992,-0.15704870713726482,0.023357712708694783,0.011158522056843256,0.4334158728943074,-7213788,-582439.2242424241
2010-04-19,144.72424286497824,145.14022096819102,142.9910183995294,143.61497497558594,620632,-0.014158298176141448,0,normal,-0.025233654635751668,-0.035951059409466746,-0.043378788315598604,-0.0444631400081833,9.033853158625945,-0.226195737010642,0.02359402155142424,0.011130646832132812,0.5173963251582371,-7834420,-690934.3999999999
2010-04-20,143.85757808543082,144.4295398343561,142.31500464313174,142.4883270263672,347808,-0.007844919719620314,0,normal,-0.0310568499483731,-0.04490311531829505,-0.04626155162241885,-0.045609843487705914,8.693378634849424,-0.2966798906357555,0.0236502499147465,0.011002421310733812,0.3051468259406387,-8182228,-707035.0303030304
2010-04-21,142.99097476514942,145.30482448893628,142.5576687810126,143.8489227294922,1021080,0.00954882221947373,0,normal,-0.018971769254767734,-0.03623058986090222,-0.03373532468414642,-0.04595386584625716,19.275669816181733,-0.20490095900064276,0.022247484018618528,0.011428589414094565,0.8911190234030889,-7161148,-512294.8848484849
2010-04-22,142.99102755635303,145.590864421014,142.99102755635303,143.90097045898438,733136,0.00036182217082059154,0,normal,-0.01931240452518146,-0.02444016503230184,-0.030302466856945376,-0.04607674051243249,29.761139841425305,-0.09927133627439,0.020643537975436086,0.01124090716299211,0.6499345044286637,-6428012,-291723.10303030326
2010-04-23,144.03093568208214,144.89754781013318,142.31503943703655,142.8350067138672,428176,-0.007407620266334569,0,normal,-0.019512372419667412,-0.03104057890575107,-0.034037073458176526,-0.046422060045386626,18.50560956429929,-0.0616202690477321,0.019107443104187685,0.011234908555886542,0.3826564855151665,-6856188,-142310.2545454546
2010-04-26,143.1643022610881,144.5508814597427,142.12436786209716,142.51434326171875,591428,-0.0022449920332962003,0,normal,-0.0076637670553107995,-0.03270403683997991,-0.032870838974785044,-0.046683948926435126,16.10923310843799,-0.020846806006655783,0.018551032399908,0.010850543371011582,0.5629402938420637,-7447616,-51503.684848485056
2010-04-27,145.38287056502165,145.38287056502165,137.7653466868465,139.33392333984375,786588,-0.0223164900394226,0,normal,-0.022137979667202656,-0.05250729370289131,-0.04952453203292717,-0.04794680758667769,11.70618586448171,-0.16270916096513854,0.0215156575436464,0.01066821423726139,0.7505958768698625,-8234204,-20762.303030302803
2010-04-28,136.2487540221132,138.27662850978675,132.07168781230976,133.45826721191406,23668384,-0.04216960225542932,0,normal,-0.0722331131886037,-0.08983449248740372,-0.08176963987201302,-0.05111288084403187,8.879112044129798,-0.5832402803552914,0.023942514165257913,0.013353756788198357,10.735079782917964,-31902588,-1379805.2121212115
2010-04-29,135.36482943365095,136.57808654765293,132.64366493363684,133.15496826171875,2988676,-0.0022726126790910683,0,normal,-0.07467637058311938,-0.09254659483112726,-0.07648089731231389,-0.05384210444990556,8.772301432851904,-0.7994465067900878,0.024657181129570972,0.012847448535958894,1.3161693408777815,-34891264,-2540132.8484848477
2010-04-30,135.36480858951165,135.4514697985958,133.11161715332256,134.18621826171875,1097208,0.007744735427168248,0,normal,-0.060550901709088945,-0.07888178238426202,-0.06314268626226249,-0.055666209557787893,13.96697857932108,-0.7892620645456736,0.024675272943273322,0.011607048250669215,0.5002368950013514,-33794056,-3335255.636363636
2010-05-03,133.47559511955853,136.57807075527552,133.47559511955853,134.3682098388672,1248088,0.0013562613173394578,0,normal,-0.05716009516243359,-0.06438580056356014,-0.056311304225948544,-0.057011577165552274,15.043219426880128,-0.6901130230081822,0.025203886272857856,0.011343257048825682,0.5731796377227378,-32545968,-3781491.296969696
2010-05-04,135.19147600446428,135.87610162049532,128.25857979910714,128.90853881835938,1596644,-0.04063216312143314,0,normal,-0.07482301704844874,-0.09530456628559403,-0.08641967180513044,-0.060121192296251125,11.775895569936864,-0.8988650706128185,0.028821166575525706,0.013721261869306925,0.7226153919263556,-34142612,-4038469.9151515146
2010-05-05,128.90853604684145,128.90853604684145,124.6274706163238,127.62594604492188,945024,-0.009949633943526104,0,normal,-0.04370146030542443,-0.11277788096527919,-0.08720656550341743,-0.06316375527670581,10.779231517022268,-1.0210403579453367,0.029857738288217965,0.013612791622147095,0.43190794534131244,-35087636,-3964251.9757575756
2010-05-06,128.60524692427958,131.03176101719052,125.8320879609528,127.25333404541016,2001200,-0.002919563075211684,0,normal,-0.0443215472419235,-0.11568814553838769,-0.08201430705430979,-0.06578369531834205,11.090935163239891,-1.0221463741408554,0.03175957552167235,0.013618359879370366,0.8987497264948114,-37088836,-3611811.7818181817
2010-05-07,125.7974128442128,126.12672968032452,121.3256964342457,123.57888793945312,1411576,-0.028875047821111055,0,normal,-0.07904932756638938,-0.13481372121183632,-0.09921121941247013,-0.0693381694608749,10.383976008664874,-1.155696198133918,0.03457727776634446,0.014339766942116637,0.6334498058332941,-38500412,-2993265.357575759
2010-05-10,125.65875396038406,127.3746501425199,123.92552976782704,126.84600830078124,1148164,0.026437528414471778,0,normal,-0.05598200308768342,-0.10994216162624126,-0.06870933894999243,-0.07093813932625104,21.485104946029068,-0.9196297119511936,0.034633404999425584,0.016282577317991976,0.5121879300615385,-37352248,-1967953.9878787897
2010-05-11,127.04528997320412,127.04528997320412,122.1922638896438,122.80755615234376,852496,-0.031837439762876674,0,normal,-0.04732799488645434,-0.11860978856664495,-0.08983321867054939,-0.07374510524913902,15.054745496667806,-0.9283984267834553,0.03695680990901015,0.017111664727929292,0.37893315569989705,-38204744,-679101.2121212123
2010-05-12,123.4056095466302,128.58795608915338,121.6723846934472,127.2187042236328,1567912,0.03591919104567931,0,normal,-0.0031909014891512433,-0.046752914739809026,-0.051981669707718114,-0.07418675843082323,25.798451067575016,-0.5488156778182276,0.03809850359589969,0.019808434142994224,0.7026394645084864,-36636832,-519338.95757575805
2010-05-13,128.77854754904817,129.29851476660826,126.03139164777645,126.67267608642578,1344628,-0.004292042907835136,0,normal,-0.004563007824825771,-0.048682315499876005,-0.05098461586916658,-0.07455322265269371,26.193601893337856,-0.26082465270935806,0.03864877150188509,0.01973892592550168,0.598261438452878,-37981460,-574780.3393939404
2010-05-14,126.11805705798884,126.87200531709856,122.36562261457864,123.74353790283205,623376,-0.023123678081887644,0,normal,0.0013323470224104739,-0.07782230168018556,-0.06644519565885021,-0.07583306511356358,24.324430939081168,-0.19682855474378336,0.04076419244192892,0.020060107812338603,0.27691923881858876,-38604836,-553619.9272727284
2010-05-17,123.0589108739012,125.48542460944292,118.20588340281778,124.61881256103516,817556,0.007073295891139031,0,normal,-0.017558264304737836,-0.07255732058589892,-0.054452999047664874,-0.07635011679343506,28.51725857827597,-0.03334556696066304,0.040284156701148086,0.02027401702280603,0.36159725963877076,-37787280,-346347.19999999966
2010-05-18,124.79213996574023,125.83207446545474,122.88559338293032,123.6482162475586,560720,-0.0077885216006305935,0,normal,0.006845345038638984,-0.040806626302800075,-0.05626127075386034,-0.07695747961165289,33.284184323606524,0.06620065578711021,0.03810726706354113,0.020273878529574085,0.24683890627015373,-38348000,-212571.07878787967
2010-05-19,122.88560147461008,124.79214818296086,116.33401581075692,117.6339340209961,791096,-0.04864026679140432,0,normal,-0.07534088844190723,-0.07829138457793516,-0.09334320593646006,-0.0797582619608811,27.86163205814026,-0.20157296130581948,0.042802426335507356,0.021903524227348523,0.3500264014422701,-39139096,-133972.84848484801
2010-05-20,118.72585031700288,119.41913995389048,113.53484204505484,114.71343231201172,814540,-0.024827034250704427,0,normal,-0.09441060332738649,-0.09854281483048288,-0.10598864104197303,-0.08321134440775502,23.645433321527577,-0.4876411318108733,0.046099156398608745,0.02201364910745401,0.35975150319719246,-39953636,-184108.79999999946
2010-05-21,113.87284758773733,114.04617003459842,109.64377565282165,113.17955780029295,835992,-0.013371359227982493,0,normal,-0.08536995370889033,-0.08415134909010735,-0.10792239571170104,-0.08665600537816975,22.33549603257208,-0.6805770666725586,0.047965423199477025,0.02200226949464862,0.36593052646175767,-40789628,-339224.5333333339
2010-05-24,114.39281123102047,117.33929273242556,113.97683314049368,115.0427703857422,521860,0.016462448004408214,0,normal,-0.07684266908419501,-0.09305170949527108,-0.08511271038617108,-0.08862557529621251,30.020091888839815,-0.5866801648593105,0.045041688341147156,0.022792570253842192,0.22877695470018147,-40267768,-361582.8363636355
2010-05-25,115.2594073352918,115.2594073352918,110.2330572409708,111.01300811767578,590360,-0.03502838339649239,0,normal,-0.10218674003825179,-0.09604089849354835,-0.10719778366420174,-0.09183565307091757,27.81773940284596,-0.6926629539626958,0.047156230781037284,0.023313617974984758,0.2599244917502284,-40858128,-437636.02424242307
2010-05-26,111.79294880895596,113.50884481287645,108.35250337556413,109.98172760009766,1242216,-0.009289726808275889,0,normal,-0.06505101172194594,-0.1354908991466769,-0.10565458206455192,-0.09484185113813504,27.336894040140805,-0.7254358487870256,0.047570264888729674,0.02213203264980546,1.0802191994097914,-42100344,-444756.751515152
2010-05-27,110.89170948100588,110.89170948100588,106.86196222463728,107.55525207519533,2230468,-0.022062533275756357,0,normal,-0.062400541005055876,-0.15091987160819975,-0.11481564852715487,-0.09828376719119902,28.262512057694764,-0.7979888617847877,0.04738305400951168,0.02223908067071207,2.005715178783231,-44330812,-596956.8484848483
2010-05-28,112.13961911645735,112.27827495324458,108.50851186857231,111.6196517944336,989088,0.03778894699067514,0,normal,-0.013782577314993882,-0.0979759130365141,-0.07419128728012148,-0.09920759761807041,29.78145215392098,-0.47562066110967827,0.046251078017598396,0.0244343353717092,0.8937675156973721,-43341724,-659803.248484849
2010-05-31,112.1396030589914,112.78089811341168,109.21044999951656,110.2677230834961,1053348,-0.01211192374464043,0,normal,-0.04150671342697343,-0.11515989586652708,-0.0779044967144703,-0.10031996273659605,32.06950954473321,-0.2671959595554583,0.045987314959635206,0.02432271324768386,0.9602838219104302,-44395072,-668184.4363636367
2010-06-01,110.2330730384632,113.5175354279246,109.56578586871328,110.60572052001952,1571440,0.0030652436367755165,0,normal,-0.0036688276857116398,-0.10548066218299856,-0.06841696006077702,-0.10083373587399547,23.11358344382191,-0.03265867066343642,0.043932763411576224,0.02332624486743505,1.4342497122720423,-42823632,-548137.6000000011
2010-06-02,111.27300109638912,116.73265769223998,110.40638893831756,115.98737335205078,2078856,0.04865618890893786,0,normal,0.05460585028987852,-0.013997327239361201,-0.020936702739873914,-0.09851232882214334,35.047313277184315,0.5278993900081117,0.043778259713384844,0.02645605553844986,1.8040228591343248,-40744776,-313188.2666666668
2010-06-03,118.72585718866796,124.60149143286702,116.99263299613268,123.87353515625,5799960,0.06799155439327631,0,normal,0.15172000219613668,0.07985205097275361,0.04110684764918404,-0.09255280606118488,50.159751238472886,1.4220442966616895,0.043359826755430424,0.031027053695526188,4.320967879640248,-34944816,203282.64242424135
2010-06-04,124.44548992764136,124.9741211604677,121.5943341777532,122.24429321289062,2433356,-0.013152461833791262,0,normal,0.0951861186417613,0.08009163128727304,0.02473831062504739,-0.08776256153625472,47.135085716473895,1.8679104581613792,0.04165905022619277,0.030475022087483712,1.7463797884211216,-37378172,470579.2727272709
2010-06-07,121.15238946658062,124.17686825785792,116.83665633991411,122.6169662475586,3452772,0.0030485924935486075,0,normal,0.1119932725436934,0.06583808644750011,0.025142050051969234,-0.08310014135972099,48.737557514506584,2.1329313371420566,0.04409193305860773,0.029845062381368703,2.2887229368647266,-33925400,919648.6060606053
2010-06-08,123.57892029570172,124.94817203118494,120.46777986394916,121.5423812866211,2088724,-0.008763754265196488,0,normal,0.09887970274215663,0.09484810246546949,0.014596641900191942,-0.07922347526424911,55.442951685261455,2.17348705800679,0.04214410408170842,0.029036521586399945,1.3300472346962908,-36014124,1138553.0181818167
2010-06-09,121.93232759798364,123.88220490498765,121.0657154615374,121.57701873779295,1212552,0.00028498249586017543,0,normal,0.04819184385507369,0.10542925075569554,0.013449023854913422,-0.07554289414716298,60.39374081502498,2.1370605348128766,0.04032970739114623,0.027774428120570627,0.7809587430587822,-34801572,1282067.0303030298
2010-06-10,122.19232299121508,124.3588535407047,121.75901688131717,123.9862060546875,1266304,0.01981614076333349,0,normal,0.0009095639217480134,0.15276756515808976,0.030241603424656205,-0.07096778089552669,65.94220890324235,2.200960002781973,0.038228040804922064,0.028185439387348157,0.817640682438221,-33535268,1257484.3393939387
2010-06-11,125.23412336371966,127.28800056687848,124.28951397668762,126.09207153320312,3005120,0.01698467551774896,0,normal,0.03147613863341281,0.1296583487415186,0.04299776725404936,-0.0657686755531175,66.18430692580259,2.3000184185097776,0.03710358810709883,0.027931628913845527,1.8018290262645218,-30530148,1331901.4060606044
