Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,vol_20d,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,volume_ratio,obv,obv_slope
2010-02-02,48.965921734891054,48.965921734891054,47.5951494728646,47.85951232910156,11239764,-0.008519358518058406,0,0.012414467822033164,normal,-0.041944322263763656,-0.0245458115579118,-0.025498783248543377,-0.0054858444435347264,42.49670674452512,-0.08906740187726869,0.026961074840727964,0.7898505502513822,-2477636,5393710.7333333315
2010-02-03,47.97699778784016,49.90587115574083,47.68325926181242,49.46526336669922,14423054,0.03355134558321149,0,0.014533487611019127,normal,-0.012895820149573356,0.010804134756402517,0.006507150884404789,-0.0048694101976899384,54.07812085094528,-0.022488737816106663,0.02795217226992569,1.0021369101702824,11945418,4015453.466666667
2010-02-04,49.34778159557051,49.88630080358356,48.87780263457106,49.61214447021485,12582297,0.002969378782576415,0,0.01454083784494055,normal,-0.003539761714274281,0.02529349169541928,0.008583722184937859,-0.00414831776643354,55.81656421799454,0.03138234468758394,0.028221837867056163,0.8600095906372033,24527715,2216984.890909093
2010-02-05,49.347774143904914,49.60234352138409,48.36865184423035,48.63301467895508,19333492,-0.01973568773765877,0,0.015156081617513103,normal,-0.007195636812417194,0.015746604272702136,-0.010254201728711276,-0.0046200523203207,45.12195806720944,0.0025336386458817417,0.028861945715618065,1.260486948016867,5194223,-2116541.2484848467
2010-02-08,48.56447975431675,48.60364427821278,47.13496066805504,48.04554748535156,24311965,-0.012079596493896338,0,0.01531397396954424,normal,-0.0046653648795819125,-0.015054091722181195,-0.02013729506456763,-0.005683336039208675,44.335584796996926,-0.05166071415432957,0.030190125679298206,1.4915092178785747,-19117742,-5154911.13333333
2010-02-09,48.05533825029059,48.329494583437615,47.53640596014595,47.76160430908203,12546702,-0.00590987492350048,0,0.015324655648118357,normal,-0.0020457379370327766,-0.043904253109498304,-0.023516883803292754,-0.006913293012888677,43.57606054108888,-0.0994123308740307,0.030647824147527224,0.757941750294651,-31664444,-7487907.9757575765
2010-02-10,47.91826241105993,48.17283648145971,47.40911892494606,47.76160430908203,8888707,0.0,0,0.014330030734164658,normal,-0.03444152404461098,-0.046893192494427915,-0.021324942125462543,-0.007959996125388669,46.35539573070025,-0.12227537580315528,0.030252463562445188,0.5489395865556318,-31664444,-6713052.030303029
2010-02-11,47.98678963720474,48.544886301408994,47.93783166627813,48.39802169799805,7220395,0.013324874616805982,0,0.014662556859829222,normal,-0.02447228970208526,-0.02792542534221143,-0.007501164603623156,-0.008113394587332956,52.97421575302183,-0.08744686622235875,0.028799745376777937,0.45395024042658977,-24444049,-5807475.878787877
2010-02-15,48.66239146372732,48.95612536726362,47.9965853063415,48.82883834838867,6737602,0.008901534304003311,0,0.01478392894063782,normal,0.00402655831077503,-0.003198052152850517,0.0012064352810257084,-0.007723173721617904,50.296547405296856,-0.031205825684566757,0.026382876431452644,0.43182502441873455,-17706447,-4866180.715151514
2010-02-16,49.10299007146377,49.24985933689071,48.58405324153784,48.985496520996094,6358740,0.003208312503559574,0,0.01417596514903813,normal,0.019563707457618484,0.014807070744349282,0.0039961159566961335,-0.0071756138172297534,43.301704558634675,0.01808289696959886,0.02477085204442084,0.40988510677584256,-11347707,-3971971.0121212117
2010-02-17,49.05402851192538,49.48484282016289,48.84841248629647,49.29880905151367,8192982,0.0063960264316864635,0,0.014113621054668426,normal,0.03218494781883474,0.0300733679130476,0.009416197195975862,-0.006313996063963878,44.503220559565136,0.07038634574450109,0.02381898568383926,0.5241784478052306,-3154725,-3136433.4060606062
2010-02-18,49.386936229438525,49.49464098040621,48.27073816613413,48.61343002319336,4161740,-0.01390254737399721,0,0.014459341027464078,normal,0.0178349476830566,-0.0172208391410148,-0.004179358150830148,-0.006326129754838705,42.42417832488617,0.05794294635569949,0.02352179536609887,0.26830337999150045,-7316465,-1558155.7272727292
2010-02-19,48.8190497451239,49.034454608597486,48.13366132470133,48.662391662597656,6234950,0.0010071628227208418,0,0.014227613140944768,normal,0.005462412621930479,-0.01914355482431096,-0.002874759553430417,-0.0062571971438443175,47.69233954812358,0.05230162261557128,0.022621445571757024,0.4080105113773842,-1081515,1432507.3030303016
2010-02-22,48.90716673623743,49.1029893173428,48.19240733317593,48.486141204833984,6770860,-0.0036219029057533714,0,0.014031685279700447,normal,-0.007018334966512607,-0.0030200363907246786,-0.005872139674334198,-0.006376094783434927,51.666560411044024,0.036727719744020115,0.02206900383462736,0.45107318031228116,-7852375,3075366.139393939
2010-02-23,48.48614408725248,48.94633416223451,48.13365876562356,48.80925369262695,7482652,0.006664017382368215,0,0.013458520506527513,normal,-0.0035978573432158267,0.015895462685865613,0.000681006782212723,-0.006085493248687568,57.45002624291784,0.047529145102093856,0.0211061775467382,0.5763570167761392,-369723,3663712.545454545
