Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,market_regime,ret_5d,ret_10d,price_vs_ema20,ema20_vs_ema50,rsi,macd_hist,atr_norm,vol_20d,volume_ratio,obv,obv_slope
2010-02-02,63.39609380795356,63.948969207776194,59.98671217308869,60.189430236816406,8321955,-0.022594562871448676,0,normal,-0.06027905932958866,-0.12615360996748692,-0.05106372095557565,-0.006985968544315102,41.369061448753754,-0.6730182669029046,0.0493504547772383,0.027390607232496884,0.534576449775863,-45804982,-8312731.818181817
2010-02-03,60.364486662087806,62.09681936138778,60.17097971855071,61.889495849609375,6842337,0.028245251800923077,0,normal,0.02479389584154612,-0.09107522637179122,-0.022001061194201865,-0.008071498059091908,40.52186725728819,-0.5468990793645592,0.04686222038158688,0.02796780261911772,0.44397527326169206,-38962645,-5666118.884848485
2010-02-04,61.36889022926156,61.87569160295813,59.98670807318823,60.373722076416016,6571679,-0.024491616103589964,0,normal,-0.027099037888012045,-0.09820364474442644,-0.0417600451342941,-0.010330369756352487,30.722532144860594,-0.5332079094552185,0.04543866243303617,0.028129865734507847,0.4300103069449252,-45534324,-3866614.5515151513
2010-02-05,58.52158940072658,60.26774526718792,58.52158940072658,59.346290588378906,12625057,-0.01701785897408603,0,normal,-0.006019047015422996,-0.09218398002828265,-0.052829181078839715,-0.013179759859546558,29.923438990807753,-0.5583220041887477,0.04572626086096312,0.028109362044422107,0.8168599204012584,-58159381,-3170981.309090909
2010-02-08,59.29560649152248,59.894549486784726,58.065463090761305,58.62294387817383,9483101,-0.012188574939285601,0,normal,-0.048032455838716404,-0.09120766137282788,-0.05860228268976131,-0.01627069613192189,25.266621637111967,-0.5857634557642953,0.04615013384188986,0.028048047764362784,0.606178743594249,-67642482,-3337589.8606060627
2010-02-09,58.23593699518226,60.65936089655648,58.23593699518226,60.290775299072266,8888212,0.028450147852765895,0,normal,0.0016837684267339004,-0.05869678687974711,-0.028876469192345988,-0.017418719791974402,31.954770102475763,-0.45929064778121753,0.044933518792388195,0.02878452163221604,0.5726686507688823,-58754270,-2949038.8424242414
2010-02-10,60.816008568353865,61.18459418787377,59.373936000912906,59.68262481689453,6836790,-0.010086957402040464,0,normal,-0.03565824866432121,-0.011748459726050098,-0.03511843225410938,-0.018905487903315032,32.76500172834099,-0.38717830895674954,0.04442090764614231,0.026410427587446272,0.4612273185283677,-65591060,-3630524.5151515156
2010-02-11,60.20323609145825,61.02333166215234,59.894547309408,60.41977691650391,4258168,0.01235120107185228,0,normal,0.0007628292327181985,-0.026356880593573218,-0.021037853900686465,-0.019471114913214627,37.764582774187545,-0.26618178144301574,0.041879986093536124,0.025424372746400834,0.3061758980019194,-61332892,-2890184.46060606
2010-02-15,60.263146584728375,61.368891075022944,60.263146584728375,60.80680465698242,5581430,0.006405646631455708,0,normal,0.024610031294685752,0.01844285534384893,-0.013379406893930024,-0.01954473658233169,40.63887097312855,-0.14262586593496218,0.04080701734869104,0.023811891219160636,0.456049883160009,-55751462,-2759977.569696969
2010-02-16,60.908140524003805,61.78352098559578,60.2861575318946,61.73284149169922,5691173,0.01522916456374701,0,normal,0.05304915461066173,0.0024686175958275047,0.0014890051105980184,-0.018701015735058335,44.27229999143928,0.010780593496427349,0.039986976949635836,0.024253497062050523,0.5147856652008808,-50060289,-1504358.4666666687
