Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,vol_20d,market_regime
2013-08-27,135.1466670176202,135.7575788845959,125.67758141440964,127.13697814941406,54708372,-0.0842637829297716,0,0.0289770940832227,crash
2020-03-12,509.1069034987733,511.4748425848141,475.2217009586306,483.67523193359375,59000770,-0.0867011739850767,0,0.0209458373231443,crash
2020-03-18,466.4840180328291,470.2727207173597,409.6534777648702,415.2891845703125,61181406,-0.106146982163799,0,0.0348652446219627,crash
2020-03-23,376.3128292444548,397.2217407835173,362.29464286067446,365.3966369628906,50276954,-0.1347539275947573,0,0.043936919373152,crash
2020-03-30,416.75730532049823,420.072420249184,392.1307372788325,393.8593444824219,39268444,-0.0839152902370603,0,0.0572405336765798,crash
2020-05-04,453.4603310664581,454.6443005992687,434.5168185414885,437.1215515136719,26722324,-0.0819244388811322,0,0.0399159620435638,crash
2024-01-17,764.0965828252033,777.1397839265529,743.8504686909188,748.279296875,170145236,-0.0881300589359197,0,0.0219604480975004,crash
